object,filt,midut,setid,snr_q,snr_u,dsnr_q,dsnr_u,pa,raps_q,raps_u,pos_q,pos_u,q,dtauq,u,dtauu,dq,du,pol,dpol,theta_p
HD65583,J,2018-03-14T21:28:29.000,1,431.6997290784441,427.7520878756977,22.156736061885113,18.113512823250744,0.0,"[28, 28, 28, 28]","[27, 27, 27, 27]","[[72.495, 222.392], [74.634, 222.229], [69.252, 224.134], [70.121, 223.329]]","[[73.131, 224.191], [70.893, 221.515], [70.725, 224.419], [69.682, 222.984]]",0.050433533233854945,-0.0010086707501970737,0.04065185111401977,-0.0008130370670670565,0.11290281495922101,0.11434031671208897,0.06477742101571181,0.1134711259602042,70.5647584231112
HD65583,J,2018-03-14T21:29:57.000,2,431.8662403487237,438.10448204658684,12.17364513116604,17.22593756136439,0.0,"[27, 27, 27, 27]","[29, 29, 29, 29]","[[77.085, 223.709], [74.894, 223.816], [72.984, 225.854], [72.744, 225.132]]","[[75.716, 225.005], [76.639, 222.382], [73.598, 223.364], [75.635, 223.133]]",-0.010784899819542906,0.00021569799722715168,0.5745149304526396,-0.011490425030657957,0.11436444242480287,0.11182077350632028,0.5746161495965101,0.11182167975445524,44.46227970789746
HD65583,J,2018-03-14T21:30:55.000,3,441.12776658003213,422.0412597906458,10.130244991608834,25.712855132040715,0.0,"[29, 29, 29, 29]","[27, 27, 27, 27]","[[76.242, 222.551], [73.535, 217.751], [73.802, 223.615], [70.501, 221.464]]","[[77.324, 218.214], [78.13, 218.499], [75.773, 220.36], [76.965, 220.892]]",-0.4517584746089004,0.009035230957899517,-0.19064145666005092,0.0038128337523474927,0.11183410098684336,0.11430704253777334,0.4903365011687653,0.1122114154269335,168.5601609522299
HD65583,J,2018-03-14T21:31:53.000,4,428.59279328849357,434.04791491670335,22.936944131067378,21.105137005144172,0.0,"[28, 28, 28, 28]","[29, 29, 29, 29]","[[78.794, 220.245], [80.113, 216.663], [78.245, 220.962], [77.054, 217.719]]","[[76.621, 216.16], [77.28, 217.971], [74.089, 218.135], [76.688, 221.354]]",-0.033798361152094857,0.0006759672487812269,0.42483755577198795,-0.008496802234415901,0.11307308838210868,0.11217149142966375,0.42617986579715894,0.11217718452820911,42.72567962448131
HD65583,J,2018-03-14T21:32:51.000,5,435.7916753041957,441.33213254938363,19.989364738036443,12.865468178570893,0.0,"[28, 28, 28, 28]","[29, 29, 29, 29]","[[79.558, 219.293], [81.295, 217.696], [77.649, 219.551], [76.614, 220.44]]","[[83.5, 218.007], [82.173, 219.156], [79.699, 219.725], [80.353, 218.008]]",0.33888873605293923,-0.006777800667818846,0.09736492478925889,-0.001947299111127209,0.11216305651203351,0.11187453166636646,0.35259821894441945,0.11214108238374215,81.98514968975802
HD65583,J,2018-03-14T21:40:37.000,6,437.6930641998299,427.87408521491756,26.50894062897163,38.95167899626853,0.0,"[29, 29, 29, 29]","[29, 29, 29, 29]","[[68.572, 340.824], [66.724, 338.672], [66.901, 343.28], [67.213, 341.386]]","[[75.101, 342.093], [71.077, 341.991], [71.754, 341.304], [68.23, 342.992]]",-0.09707908397332496,0.001941582289404943,0.3606880549842448,-0.007213792382614123,0.11100056343990553,0.11212605743473965,0.37352405752965556,0.11205038829903823,37.467921298777135
HD65583,J,2018-03-14T21:41:35.000,7,439.53023462344095,425.69414208998063,22.48280447098159,32.6105714904632,0.0,"[29, 29, 29, 29]","[28, 28, 28, 28]","[[70.189, 338.485], [66.427, 335.512], [68.697, 338.288], [65.719, 340.815]]","[[72.922, 339.71], [72.187, 338.003], [69.587, 340.736], [69.978, 339.586]]",0.06389829181845535,-0.001277966010299883,-0.1127654628329201,0.0022553102126132703,0.11095355812547456,0.1128294938041568,0.12961111567006575,0.11237643004447982,120.2310198397894
HD65583,J,2018-03-14T21:42:34.000,8,446.2624751320674,414.93274249938395,19.01343231256851,37.56914975618213,0.0,"[31, 31, 31, 31]","[28, 28, 28, 28]","[[70.364, 333.615], [73.968, 338.311], [67.901, 341.459], [72.502, 339.238]]","[[72.118, 338.046], [74.361, 337.14], [70.31, 341.05], [71.789, 340.636]]",0.3598650515053129,-0.007197332099382293,-0.2676041210337722,0.005352095196501609,0.10946338934228465,0.11381481764998565,0.4484582710678657,0.1110323766556193,108.317680265961
HD65583,J,2018-03-14T21:43:32.000,9,448.28097014175694,427.809180577434,18.76194891825463,26.879959416942256,0.0,"[30, 30, 30, 30]","[29, 29, 29, 29]","[[74.918, 334.178], [70.857, 337.332], [71.786, 339.746], [68.837, 339.406]]","[[73.771, 335.471], [76.52, 338.724], [70.158, 338.004], [71.272, 340.804]]",0.031740738670501575,-0.0006348147947286646,0.15497997011522385,-0.0030996018839291005,0.10943573684776256,0.1138431895213251,0.15819692041334038,0.11366906152029312,50.7872135556262
HD65583,J,2018-03-14T21:44:30.000,10,414.72519405449015,428.71391714642937,33.05785302819248,26.798039592446287,0.0,"[29, 29, 29, 29]","[27, 27, 27, 27]","[[73.543, 338.643], [76.916, 339.63], [70.366, 339.422], [74.381, 340.317]]","[[81.198, 338.283], [74.687, 336.454], [74.623, 336.827], [72.157, 339.393]]",-0.2154571915942038,0.004309150499843252,0.4303172303208552,-0.008606397729072577,0.11434467787907651,0.11355785183814532,0.4812428909819587,0.11371600276021523,31.70157691079192
