object,filt,midut,setid,snr_q,snr_u,dsnr_q,dsnr_u,pa,raps_q,raps_u,pos_q,pos_u,q,dtauq,u,dtauu,dq,du,pol,dpol,theta_p
Ceres,J,2020-06-21T18:32:05.098,1,300.0818276323428,313.9425381881082,24.64149771182889,31.877687505395556,0.0,"[23, 23, 23, 23]","[24, 24, 24, 24]","[[71.425, 234.528], [69.209, 240.379], [69.297, 236.649], [67.95, 243.393]]","[[65.38, 238.326], [64.654, 243.163], [63.569, 240.083], [62.667, 245.108]]",-0.025046799647027256,0.0005009360034158861,0.062381561885816894,-0.001247631399553176,0.16057207229009537,0.15188785039101993,0.06722203088178999,0.15312291956947222,34.06203144572664
Ceres,J,2020-06-21T18:34:45.559,2,345.23832420673244,335.06156292848675,12.412712644439694,35.887472286436605,0.0,"[24, 24, 24, 24]","[23, 23, 23, 23]","[[69.956, 238.124], [64.898, 241.02], [68.426, 239.508], [63.388, 243.778]]","[[69.789, 239.31], [68.182, 241.23], [68.367, 241.037], [65.872, 243.729]]",0.19333368585001232,-0.0038666785346178,0.09188001496209829,-0.0018376008163389864,0.14244559509088778,0.1423076749903357,0.21405571992774838,0.14242019446439355,77.2905178896768
Ceres,J,2020-06-21T18:37:18.198,3,350.42563492083457,346.17030557962244,6.262009126463624,26.230494607327387,0.0,"[26, 26, 26, 26]","[25, 25, 25, 25]","[[64.892, 238.846], [70.891, 241.067], [63.234, 239.994], [69.229, 242.848]]","[[65.302, 239.472], [67.926, 241.927], [63.735, 241.359], [65.87, 244.715]]",-0.2282486218930789,0.004564980365331236,-0.17664110584070997,0.00353282579120105,0.1414617954198767,0.1393637031763854,0.2886165512729972,0.14067956365682915,161.1318955253206
Ceres,J,2020-06-21T18:39:51.945,4,345.1348109767671,339.92400459801627,30.01511332029594,10.935152075587325,0.0,"[23, 23, 23, 23]","[23, 23, 23, 23]","[[69.433, 237.237], [69.49, 243.08], [67.818, 239.61], [67.617, 245.144]]","[[68.331, 236.426], [71.767, 239.842], [66.756, 238.347], [70.017, 243.068]]",0.01800474734615382,-0.0003600949508140585,-0.04504646915588407,0.000900929444055939,0.1392694670122398,0.14463203617283876,0.04851139361439586,0.14390521886066016,124.10688393103297
Ceres,J,2020-06-21T18:42:31.744,5,312.9946190306176,292.5081394938413,6.906395678102058,13.481388560649123,0.0,"[22, 22, 22, 22]","[23, 23, 23, 23]","[[67.56, 240.373], [70.574, 241.133], [65.458, 243.093], [68.968, 243.493]]","[[68.886, 239.538], [70.64, 243.493], [67.177, 240.753], [68.191, 245.85]]",-0.29920420890047394,0.005984102035242653,-0.09181237600322942,0.001836248036020516,0.15780620825704902,0.16713118847037198,0.3129739142662162,0.15863024632644607,171.4705472155605
Ceres,J,2020-06-21T18:45:13.753,6,303.3230773073889,338.2949133297249,23.551087884582557,10.083005723519364,0.0,"[22, 22, 22, 22]","[24, 24, 24, 24]","[[67.805, 238.667], [69.904, 241.129], [65.646, 240.385], [68.418, 243.603]]","[[67.718, 238.906], [69.707, 239.549], [65.527, 241.17], [68.215, 241.339]]",-0.21377574332765922,0.004275521379615047,-0.3678392806504246,0.007356818793787603,0.15905257795230165,0.14584184724415425,0.42544776979638177,0.14928763148393592,150.0818525078999
Ceres,J,2020-06-21T18:47:46.095,7,333.226360562615,339.930250769533,16.979328222607307,18.99924981830918,0.0,"[24, 24, 24, 24]","[22, 22, 22, 22]","[[64.56, 239.005], [65.847, 239.557], [62.67, 241.341], [64.134, 241.331]]","[[69.259, 240.77], [69.01, 241.446], [67.263, 243.209], [66.886, 243.826]]",-0.32531410379768677,0.006506305027934741,-0.08724297003955087,0.0017448598434816256,0.1467305220660975,0.1430293488661886,0.3368094445692016,0.1464851173643997,172.49381193838295
Ceres,J,2020-06-21T18:50:19.330,8,359.66334233599724,361.732028297934,9.956276952075939,18.54921731670771,0.0,"[24, 24, 24, 24]","[25, 25, 25, 25]","[[65.447, 235.257], [67.874, 238.901], [63.554, 237.894], [65.749, 241.248]]","[[62.928, 238.728], [69.637, 237.673], [61.135, 240.072], [68.002, 239.797]]",-0.17068567371695617,0.0034137167894701197,-0.29293674133737074,0.0058587515851461795,0.13730618414878062,0.13461075292782368,0.3390361833751213,0.13529900569758402,150.11405226423173
Ceres,J,2020-06-21T18:52:57.616,9,362.8753754781245,359.6041172278579,14.04325691755946,8.522798416743854,0.0,"[25, 25, 25, 25]","[26, 26, 26, 26]","[[69.165, 244.462], [66.532, 237.717], [67.046, 245.998], [64.604, 240.085]]","[[69.281, 240.211], [67.229, 240.325], [68.236, 243.273], [65.246, 242.891]]",-0.2380074737921175,0.00476015846423429,-0.4385744789678186,0.008771545819163342,0.13504044866104964,0.13718169909708128,0.49899411938699145,0.13669750197621838,149.24399399061116
Ceres,J,2020-06-21T18:55:29.231,10,357.4305469760643,367.38959208719666,27.766778805594015,15.339684401792738,0.0,"[26, 26, 26, 26]","[25, 25, 25, 25]","[[67.783, 238.725], [69.906, 239.791], [65.885, 240.715], [68.708, 243.144]]","[[70.351, 241.623], [65.564, 238.705], [68.205, 244.577], [63.746, 240.811]]",-0.12063258821295446,0.00241265293457479,-0.08633553088758787,0.001726711046771832,0.1351803918162048,0.1333180896160363,0.14834434681711964,0.13455248494971617,162.20454109594135
