object,filt,midut,setid,snr_q,snr_u,dsnr_q,dsnr_u,pa,raps_q,raps_u,pos_q,pos_u,q,dtauq,u,dtauu,dq,du,pol,dpol,theta_p
HD65583,J,2018-03-14T21:28:29.000,1,418.25386971490775,414.20713900936175,17.18810042646294,13.613644319908985,0.0,"[40, 40, 40, 40]","[40, 40, 40, 40]","[[72.495, 222.392], [74.634, 222.229], [69.252, 224.134], [70.121, 223.329]]","[[73.131, 224.191], [70.893, 221.515], [70.725, 224.419], [69.682, 222.984]]",0.03137518630374747,-0.0006275037466656236,0.14363780465807846,-0.002872758068836915,0.11693741832876693,0.11848336774514966,0.14702455999793765,0.11841340388020913,51.16086682673645
HD65583,J,2018-03-14T21:29:57.000,2,419.3867282125651,426.658223309643,7.348332132361463,11.598825395419624,0.0,"[40, 40, 40, 40]","[40, 40, 40, 40]","[[77.085, 223.709], [74.894, 223.816], [72.984, 225.854], [72.744, 225.132]]","[[75.716, 225.005], [76.639, 222.382], [73.598, 223.364], [75.635, 223.133]]",0.008589920473214665,-0.00017179840988694402,0.5697252821970242,-0.01139462892991609,0.11836362524193958,0.11535929680810014,0.5697900349323557,0.11535998850113845,45.43190017718236
HD65583,J,2018-03-14T21:30:55.000,3,428.2268621531506,409.82365265997174,8.46765252423495,20.01749660318319,0.0,"[40, 40, 40, 40]","[40, 40, 40, 40]","[[76.242, 222.551], [73.535, 217.751], [73.802, 223.615], [70.501, 221.464]]","[[77.324, 218.214], [78.13, 218.499], [75.773, 220.36], [76.965, 220.892]]",-0.2511404027961195,0.005022818615830632,-0.27310746325496943,0.005462162845462749,0.115503164381983,0.11833446755300592,0.3710245118616311,0.11704574688489934,156.3002964928666
HD65583,J,2018-03-14T21:31:53.000,4,415.6322729183191,421.3379787679399,19.546225390396785,17.453855952495246,0.0,"[40, 40, 40, 40]","[40, 40, 40, 40]","[[78.794, 220.245], [80.113, 216.663], [78.245, 220.962], [77.054, 217.719]]","[[76.621, 216.16], [77.28, 217.971], [74.089, 218.135], [76.688, 221.354]]",-0.03876399128878194,0.0007752798646080504,0.2907202767328313,-0.005814421915524818,0.11698617623828236,0.11587488904374325,0.29329324288883774,0.11589439288593127,41.202553638509116
HD65583,J,2018-03-14T21:32:51.000,5,422.1792455370025,428.4551147705725,15.61385435277748,9.008422378871444,0.0,"[40, 40, 40, 40]","[40, 40, 40, 40]","[[79.558, 219.293], [81.295, 217.696], [77.649, 219.551], [76.614, 220.44]]","[[83.5, 218.007], [82.173, 219.156], [79.699, 219.725], [80.353, 218.008]]",0.24121129721442097,-0.004824235300567885,0.07080390234047591,-0.0014160782834453422,0.11630234003413249,0.11576768070565857,0.25138831017074637,0.11626001659003138,81.82060101399053
HD65583,J,2018-03-14T21:40:37.000,6,426.46380939533356,416.7013334439456,23.105140095156287,35.000987582608445,0.0,"[40, 40, 40, 40]","[40, 40, 40, 40]","[[68.572, 340.824], [66.724, 338.672], [66.901, 343.28], [67.213, 341.386]]","[[75.101, 342.093], [71.077, 341.991], [71.754, 341.304], [68.23, 342.992]]",-0.0564528261723273,0.001129056643387168,0.4112810277595993,-0.008225666935024549,0.11421563961864369,0.11531719982756404,0.41513733315354245,0.11529692510312965,41.09218305856907
HD65583,J,2018-03-14T21:41:35.000,7,428.8781065485999,415.51683563760736,18.925408377041663,27.241021160960884,0.0,"[40, 40, 40, 40]","[40, 40, 40, 40]","[[70.189, 338.485], [66.427, 335.512], [68.697, 338.288], [65.719, 340.815]]","[[72.922, 339.71], [72.187, 338.003], [69.587, 340.736], [69.978, 339.586]]",0.14617630858005143,-0.0029235282538866533,-0.14922977124714126,0.0029845976404631095,0.11412845661126295,0.11627407604697378,0.2088948008366042,0.11522843419563965,112.79610814624435
HD65583,J,2018-03-14T21:42:34.000,8,436.7549371244816,405.9135688818402,15.447626635620225,32.485660511459685,0.0,"[40, 40, 40, 40]","[40, 40, 40, 40]","[[70.364, 333.615], [73.968, 338.311], [67.901, 341.459], [72.502, 339.238]]","[[72.118, 338.046], [74.361, 337.14], [70.31, 341.05], [71.789, 340.636]]",0.35294726755944156,-0.007058974662919253,-0.22079214579446646,0.004415850091533018,0.11217734077494709,0.11698662699530399,0.416318322107256,0.11355061667052758,106.01436821859568
HD65583,J,2018-03-14T21:43:32.000,9,435.9975091837643,417.6750435702399,16.220116846753513,21.110014251454288,0.0,"[40, 40, 40, 40]","[40, 40, 40, 40]","[[74.918, 334.178], [70.857, 337.332], [71.786, 339.746], [68.837, 339.406]]","[[73.771, 335.471], [76.52, 338.724], [70.158, 338.004], [71.272, 340.804]]",-0.08525917869035464,0.0017051839869805985,0.2529681530763093,-0.005059373853675795,0.11266461364635223,0.11708892747994898,0.26694945967690753,0.11664530861490566,35.687185545955614
HD65583,J,2018-03-14T21:44:30.000,10,405.7849126080866,417.64134179735976,28.752663194526804,21.444882273163728,0.0,"[40, 40, 40, 40]","[40, 40, 40, 40]","[[73.543, 338.643], [76.916, 339.63], [70.366, 339.422], [74.381, 340.317]]","[[81.198, 338.283], [74.687, 336.454], [74.623, 336.827], [72.157, 339.393]]",-0.16089988656578627,0.0032180005083204347,0.389581592901183,-0.007791671277239673,0.11738837323360928,0.11735112472722337,0.4215004045363491,0.11735655326946527,33.77951846182536
HD65583,J,2018-03-14T21:46:31.000,11,396.686527321583,385.2488744364695,20.28241117130193,30.993600304700465,0.0,"[40, 40, 40, 40]","[40, 40, 40, 40]","[[68.433, 42.445], [71.376, 43.562], [65.672, 46.149], [71.282, 48.428]]","[[70.875, 47.263], [74.325, 48.679], [68.67, 46.893], [71.95, 48.411]]",-0.10102866501848619,0.0020205739878225745,-0.19462754204433055,0.0038925557558763552,0.12310535678203335,0.1241447786589692,0.21928673301783477,0.12392488168487469,148.71662412186305
HD65583,J,2018-03-14T21:47:29.000,12,415.65138666389424,406.8696883435478,8.904657547709576,12.531518572074788,0.0,"[40, 40, 40, 40]","[40, 40, 40, 40]","[[76.175, 42.818], [70.7, 45.534], [74.28, 46.872], [68.689, 48.141]]","[[74.322, 43.564], [70.378, 41.617], [71.588, 45.771], [68.249, 44.264]]",-0.3075083582495237,0.006150186550712368,-0.2828916533519727,0.005657848159888492,0.11915511095297679,0.12079710875360226,0.41783857879512526,0.11991055678223768,158.69378115522477
HD65583,J,2018-03-14T21:48:26.000,13,404.35181985044557,393.3464819566427,11.169967748845238,21.696394753057575,0.0,"[40, 40, 40, 40]","[40, 40, 40, 40]","[[74.488, 46.351], [76.273, 42.747], [70.74, 45.728], [74.693, 43.324]]","[[74.794, 45.894], [76.615, 42.831], [71.569, 45.307], [74.627, 44.614]]",0.320562773302925,-0.006411277426986058,0.37875977903369135,-0.007575231805310988,0.1219029622037038,0.12313043282787617,0.4962050602737876,0.12261963795568348,65.1214286589776
HD65583,J,2018-03-14T21:49:24.000,14,406.0025278272455,406.43070210310634,18.563782258252502,19.28718324306533,0.0,"[40, 40, 40, 40]","[40, 40, 40, 40]","[[73.995, 43.642], [71.439, 42.272], [71.989, 44.453], [73.469, 47.105]]","[[74.625, 40.411], [77.779, 48.543], [74.496, 43.976], [73.761, 49.244]]",0.11155747923380015,-0.0022311505102373284,0.2915747044955712,-0.005831510615635169,0.1206151904442117,0.11975839969893669,0.31218725066004765,0.11986814694885058,55.46851080939637
HD65583,J,2018-03-14T21:50:22.000,15,408.42607372793293,419.99124564905014,8.180689221145542,6.29619588745004,0.0,"[40, 40, 40, 40]","[40, 40, 40, 40]","[[78.658, 44.014], [76.417, 44.954], [73.553, 45.792], [75.974, 44.351]]","[[72.384, 44.252], [74.065, 47.955], [70.076, 47.725], [70.853, 47.246]]",0.01741271634288757,-0.0003482543303775506,-0.352341823267036,0.007046865626485295,0.12135343547275866,0.1181598940794732,0.3527718286847422,0.11816777964628251,133.58537354817992
HD65583,H,2018-03-14T21:29:57.000,2,606.3081076150684,617.8665023608507,42.23825780917741,86.54860202882435,0.0,"[40, 40, 40, 40]","[40, 40, 40, 40]","[[73.594, 222.865], [71.248, 222.96], [73.458, 224.295], [72.028, 224.162]]","[[71.894, 223.661], [72.982, 221.671], [73.54, 222.099], [74.989, 222.396]]",-0.19812272793122673,0.003962459743193644,0.6866358445496629,-0.01373293271534253,0.0799736997579585,0.07625995952901268,0.7146477442372149,0.07655177879096105,36.95248514524356
HD65583,H,2018-03-14T21:32:51.000,5,620.2712637026386,635.7904455226504,76.4888553078722,66.27441032232161,0.0,"[40, 40, 40, 40]","[40, 40, 40, 40]","[[76.11, 218.084], [78.339, 216.761], [76.755, 219.052], [75.549, 219.706]]","[[79.495, 217.402], [78.172, 218.137], [79.654, 218.643], [79.727, 216.755]]",-0.4246440668260616,0.008492932385683662,0.118101544860765,-0.002362031995401065,0.07612672195933133,0.075164778229901,0.4407613394900646,0.0760580630135275,7.771127357906593
HD65583,H,2018-03-14T21:41:35.000,7,614.2253384215733,590.3902443659637,81.96346162285988,87.72257496154987,0.0,"[40, 40, 40, 40]","[40, 40, 40, 40]","[[67.493, 338.33], [63.369, 334.53], [68.62, 336.645], [64.61, 339.311]]","[[69.59, 338.833], [68.985, 337.276], [68.737, 339.749], [69.931, 338.186]]",0.5405824621327517,-0.010811754560560213,2.482089796773093,-0.04965199409461097,0.07685044751201998,0.07890252425133447,2.5402754097952847,0.0788107493368363,51.1433818602353
