object,filt,midut,setid,snr_q,snr_u,dsnr_q,dsnr_u,pa,raps_q,raps_u,pos_q,pos_u,q,dtauq,u,dtauu,dq,du,pol,dpol,theta_p
Vesta,J,2019-11-21T12:23:03.745,1,383.2298681197783,375.7863820501447,5.783973864440213,15.554550113342657,0.0,"[29, 29, 29, 29]","[29, 29, 29, 29]","[[73.589, 242.769], [70.973, 243.864], [72.11, 244.786], [69.381, 244.268]]","[[71.591, 236.221], [71.112, 248.842], [67.968, 239.226], [67.833, 246.887]]",-0.01778152725440087,0.0003556305488360917,1.1925448675447143,-0.02385202810971512,0.1294340332593852,0.13007513248793276,1.1926774265570466,0.13007499033820216,44.572875201320855
Vesta,J,2019-11-21T12:24:43.308,2,379.2329648139298,378.35237887649834,13.12786076351017,15.47594353505525,0.0,"[27, 27, 27, 27]","[26, 26, 26, 26]","[[69.596, 241.218], [70.883, 243.362], [66.116, 241.087], [67.338, 244.273]]","[[69.995, 238.241], [70.908, 243.077], [67.947, 238.713], [68.911, 243.902]]",-0.7890988479258938,0.015782304539887753,0.7295906142181616,-0.01459207120122046,0.1298569242362268,0.1298948451896241,1.0746997051052016,0.12987440247410661,21.378036843014016
Vesta,J,2019-11-21T12:26:04.368,3,370.5504753913724,378.1593426884406,17.578370079665433,9.61581697361055,0.0,"[29, 29, 29, 29]","[27, 27, 27, 27]","[[70.126, 238.361], [71.953, 242.986], [68.569, 240.215], [69.156, 244.582]]","[[70.585, 241.422], [65.499, 241.629], [67.804, 243.295], [63.483, 241.998]]",0.11138233399919646,-0.002227647601192576,0.529486259320799,-0.010589824151074168,0.13181694368386232,0.13036878707122565,0.5410746003432807,0.13043048016511477,50.93974598910013
Vesta,J,2019-11-21T12:27:23.021,4,368.4085450316472,379.6748453464129,17.056266798154013,10.347938366805579,0.0,"[26, 26, 26, 26]","[28, 28, 28, 28]","[[74.819, 241.099], [67.685, 239.518], [72.387, 242.412], [64.592, 242.557]]","[[72.539, 242.162], [69.57, 240.819], [70.784, 244.679], [66.145, 240.823]]",-0.3155479929399879,0.006310980805113281,0.4314133748550318,-0.008628321026750829,0.13207546859324204,0.1300942427838633,0.5344979287633048,0.13078816451886863,26.908601228565338
Vesta,J,2019-11-21T12:28:41.879,5,383.72459092835675,375.3858141597536,4.048430769769709,13.455419651116017,0.0,"[30, 30, 30, 30]","[27, 27, 27, 27]","[[68.583, 242.14], [70.851, 242.549], [63.524, 241.366], [69.995, 242.601]]","[[74.055, 244.913], [68.23, 239.785], [70.979, 244.46], [65.134, 240.747]]",-0.672075059031671,0.013441703563548691,0.3007254121512982,-0.006014526374014429,0.1293006206215686,0.13076939019722233,0.7362884343013899,0.1295467958838234,12.053257261725008
Vesta,J,2019-11-21T12:30:00.308,6,376.9440849512997,380.5351671664033,9.926512455534066,9.634857734700802,0.0,"[27, 27, 27, 27]","[27, 27, 27, 27]","[[73.254, 239.118], [65.171, 244.358], [70.266, 239.052], [62.77, 244.831]]","[[72.548, 243.038], [70.914, 240.068], [70.888, 243.304], [68.32, 241.697]]",-0.18111682370252064,0.0036223404348782965,0.2791071577435925,-0.005582157650054712,0.1310583051062954,0.129146191682359,0.3327222705678064,0.12971571845034274,28.50992781939788
Vesta,J,2019-11-21T12:31:39.214,7,381.01020760810985,367.5917887707437,10.650935265324847,19.472029139092115,0.0,"[27, 27, 27, 27]","[30, 30, 30, 30]","[[71.004, 245.818], [70.206, 239.621], [68.914, 246.182], [68.016, 242.506]]","[[71.515, 242.705], [68.387, 237.981], [71.454, 245.673], [66.01, 240.526]]",-0.4905634077239835,0.009811346859142247,0.7524413288789776,-0.01504911059267252,0.129050587824711,0.13170664763883133,0.8982318244211397,0.1309200570271093,28.448581909839866
Vesta,J,2019-11-21T12:32:57.981,8,377.1901629397873,382.4074650898182,10.219603659975178,8.84269640436321,0.0,"[32, 32, 32, 32]","[29, 29, 29, 29]","[[71.395, 242.874], [68.699, 241.592], [69.462, 244.063], [67.446, 243.57]]","[[71.948, 243.187], [69.558, 240.377], [69.835, 243.492], [66.312, 242.691]]",-0.019742830834536762,0.00039485662182106324,0.925999101443873,-0.018520511403089718,0.13045524778788764,0.1295199766489093,0.9262095417583547,0.1295204031325468,44.38930311685231
Vesta,J,2019-11-21T12:34:17.035,9,378.27370692044656,369.7381909594079,6.614886594861332,22.25814747966558,0.0,"[31, 31, 31, 31]","[28, 28, 28, 28]","[[69.862, 242.245], [70.346, 242.598], [67.798, 244.904], [67.468, 245.311]]","[[70.434, 236.875], [67.236, 236.93], [69.192, 239.743], [64.964, 238.322]]",0.43680499609677303,-0.008736155483760683,0.9378637667942648,-0.018757825320999493,0.13071592298922835,0.1318564468807886,1.0345951138878575,0.13165386988031483,57.486747989863865
Vesta,J,2019-11-21T12:35:35.139,10,374.03303948901055,373.38267864491775,17.823668446496754,16.856550246279255,0.0,"[29, 29, 29, 29]","[28, 28, 28, 28]","[[74.235, 244.74], [67.883, 238.868], [70.261, 246.213], [64.727, 242.54]]","[[70.053, 240.983], [73.733, 243.681], [68.988, 241.136], [71.534, 244.414]]",-0.4874466092043124,0.009749009398093738,0.47030888199147425,-0.00940624699263695,0.12966007888667208,0.1308933155115996,0.6773438132181115,0.13025609481872147,21.98743981569673
Vesta,J,2019-11-21T12:36:53.882,11,379.7618051067494,365.8099514391191,9.277016761584377,24.14851639098606,0.0,"[27, 27, 27, 27]","[28, 28, 28, 28]","[[66.794, 238.7], [70.061, 241.296], [65.045, 241.069], [66.575, 243.28]]","[[71.29, 242.032], [70.874, 241.719], [69.852, 243.004], [68.552, 243.787]]",-0.23864132514284112,0.00477283556325286,0.48850070170078425,-0.009770091750032779,0.1302081904358942,0.1315264008034037,0.5436751030055449,0.13127345170119634,31.981831998347204
Vesta,J,2019-11-21T12:38:12.786,12,378.31485078253723,383.8472853137045,11.928996251605838,7.366358828027728,0.0,"[28, 28, 28, 28]","[29, 29, 29, 29]","[[70.05, 242.594], [71.145, 241.179], [65.647, 241.287], [67.38, 240.628]]","[[68.451, 237.113], [70.087, 241.987], [67.192, 239.475], [68.56, 244.067]]",-0.3808383548166608,0.007616803920638607,0.15465326755681155,-0.003093067817099781,0.12962649392639025,0.12926454635029122,0.41104195122330217,0.12957531742830056,11.050700500665585
Vesta,J,2019-11-21T12:39:35.010,13,375.0259680458467,382.19793644838813,20.40023248845756,13.389452095112063,0.0,"[28, 28, 28, 28]","[28, 28, 28, 28]","[[70.542, 244.058], [70.131, 243.187], [66.464, 243.648], [67.873, 243.424]]","[[74.831, 240.596], [70.951, 244.144], [73.736, 240.795], [68.678, 245.714]]",0.043167828946233305,-0.0008633566325522145,0.35041672479811026,-0.0070083631817261325,0.12957724664053838,0.12849949475305342,0.353065634796373,0.12851567251436044,48.51144131116297
Vesta,J,2019-11-21T12:40:53.815,14,384.1456541637762,378.7374189920736,8.881835423682787,13.4624861370296,0.0,"[30, 30, 30, 30]","[28, 28, 28, 28]","[[70.822, 243.176], [68.228, 240.866], [67.797, 245.205], [67.336, 244.28]]","[[70.405, 240.341], [71.628, 243.304], [68.13, 240.689], [69.342, 244.205]]",-0.7513610743491625,0.015027504280551376,0.09442102561259058,-0.0018884210734484142,0.1284234675150255,0.12889079505504253,0.7572706214589744,0.12843074587866618,3.581310794618389
Vesta,J,2019-11-21T12:42:12.415,15,379.35623291739415,381.4581163635348,12.040434856610204,12.658034142877568,0.0,"[29, 29, 29, 29]","[27, 27, 27, 27]","[[71.009, 243.199], [66.007, 243.477], [68.628, 243.398], [65.485, 244.079]]","[[72.014, 242.298], [70.253, 241.873], [71.111, 241.969], [67.118, 242.996]]",-0.2852244656608937,0.00570450478253652,0.8271769663080284,-0.01654391665662308,0.1293239068013799,0.12836441145798963,0.874971273472504,0.1284667115237129,35.487474660027196
Vesta,J,2019-11-21T12:43:32.138,16,375.65992600111525,365.11994303892067,21.484710411108153,32.704134627211715,0.0,"[27, 27, 27, 27]","[27, 27, 27, 27]","[[71.46, 241.934], [66.274, 237.969], [68.995, 244.464], [64.568, 239.921]]","[[73.793, 242.309], [66.659, 240.612], [71.981, 244.54], [65.856, 240.492]]",-0.12998433446210061,0.002599688153380739,1.680092093837714,-0.03360500402020003,0.12836964821934047,0.13029999020511698,1.6851128659474264,0.1302885890625717,42.787994093778316
Vesta,J,2019-11-21T12:45:06.914,17,358.71444189701066,363.82825413817744,38.129252734419254,26.981271502017705,0.0,"[24, 24, 24, 24]","[26, 26, 26, 26]","[[69.637, 242.086], [70.521, 242.828], [68.084, 243.798], [69.67, 244.604]]","[[71.676, 242.945], [68.54, 241.887], [69.325, 243.743], [67.083, 243.334]]",0.15230971712194485,-0.0030461966979881674,1.3598649540524654,-0.027198975738239286,0.13175880197765616,0.13261963575054928,1.3683679852985018,0.13260900474552303,48.1953484042041
Vesta,J,2019-11-21T12:46:25.170,18,376.95033562475425,372.418991128557,19.23716241301105,21.00012698956965,0.0,"[25, 25, 25, 25]","[26, 26, 26, 26]","[[68.178, 239.361], [69.16, 235.287], [65.523, 242.092], [69.351, 239.855]]","[[72.394, 245.829], [71.848, 237.207], [70.367, 245.565], [70.163, 242.26]]",-0.5527153655791789,0.011054419881233634,0.6011361056181651,-0.012022866935049307,0.12940767488249466,0.13056214241744443,0.8166142864444016,0.13003454228421754,23.701487930923548
Vesta,J,2019-11-21T12:47:43.809,19,379.3300116714889,380.37638475306505,14.296930316907606,16.579366697570833,0.0,"[29, 29, 29, 29]","[28, 28, 28, 28]","[[70.904, 242.948], [65.582, 238.99], [69.72, 245.046], [64.076, 240.039]]","[[73.859, 243.672], [69.919, 242.163], [71.447, 245.151], [65.82, 241.543]]",-0.5596713485239075,0.011193543843998788,0.718623466179972,-0.014372716738802282,0.12942871731785452,0.1281121519705574,0.9108521858694123,0.12861080012765863,26.04408725639562
Vesta,J,2019-11-21T12:49:02.509,20,377.61518965965814,375.629762640412,17.813023713673374,21.049146792830527,0.0,"[25, 25, 25, 25]","[26, 26, 26, 26]","[[69.854, 241.177], [70.797, 242.568], [69.451, 241.673], [68.795, 243.985]]","[[76.17, 246.451], [66.66, 243.886], [72.952, 244.138], [63.918, 242.675]]",-0.016808618937551964,0.0003361723819169631,0.25747548560371397,-0.005149521091441803,0.12939929748010745,0.1295534944366374,0.2580235558189526,0.12955284045776266,43.13244689034937
Vesta,J,2019-11-21T12:50:26.911,21,371.60306869964944,372.50656103052233,19.660411316774628,22.390834267787,0.0,"[26, 26, 26, 26]","[26, 26, 26, 26]","[[70.009, 241.985], [70.787, 242.709], [68.728, 241.414], [68.324, 241.306]]","[[71.597, 242.053], [68.911, 240.128], [69.125, 243.334], [67.33, 241.292]]",-0.11329627644123835,0.0022659264983429825,1.163777878220263,-0.023276608447311335,0.1309639376762287,0.13019903424227286,1.1692796911305297,0.13020623640455264,42.21982727781623
Vesta,J,2019-11-21T12:51:45.716,22,372.52524578527107,374.5644521195973,18.94196802055012,12.427564140027812,0.0,"[26, 26, 26, 26]","[31, 31, 31, 31]","[[69.876, 239.128], [71.693, 243.979], [68.522, 240.306], [68.089, 245.019]]","[[72.622, 243.946], [69.432, 240.924], [70.413, 245.152], [68.784, 241.843]]",0.15987766666881026,-0.003197556057788411,0.8195918862845956,-0.016392204770593836,0.1308253757047174,0.13120803098560196,0.8350399561476114,0.1311940235629663,50.519032240431905
