object,filt,midut,setid,snr_q,snr_u,dsnr_q,dsnr_u,pa,raps_q,raps_u,pos_q,pos_u,q,dtauq,u,dtauu,dq,du,pol,dpol,theta_p
Ceres,J,2020-06-21T18:32:05.098,1,300.0818276323428,312.02502413849265,24.64149771182889,33.79520155501109,0.0,"[23, 23, 23, 23]","[25, 25, 24, 24]","[[71.425, 234.528], [69.209, 240.379], [69.297, 236.649], [67.95, 243.393]]","[[65.38, 238.326], [64.654, 243.163], [63.569, 240.083], [62.667, 245.108]]",-0.025046799647027256,0.0005009360034158861,0.06666533949821318,-0.001333306987483387,0.16057207229009537,0.1523122636457594,0.07121523476736104,0.15335808896675418,34.70416242477669
Ceres,J,2020-06-21T18:34:45.559,2,345.23832420673244,335.06156292848675,10.868366597667944,33.33224106316925,0.0,"[24, 24, 25, 25]","[23, 23, 25, 25]","[[69.956, 238.124], [64.898, 241.02], [68.426, 239.508], [63.388, 243.778]]","[[69.789, 239.31], [68.182, 241.23], [68.367, 241.037], [65.872, 243.729]]",0.23501191696036436,-0.004700246992468921,0.062024017715161923,-0.0012404805133733345,0.1427435463990615,0.14285610220065245,0.2430587992377892,0.14275087844227854,82.60784105438086
Ceres,J,2020-06-21T18:37:18.198,3,346.8985352926138,346.17030557962244,9.789108754684378,24.77767701174031,0.0,"[28, 28, 26, 26]","[25, 25, 26, 26]","[[64.892, 238.846], [70.891, 241.067], [63.234, 239.994], [69.229, 242.848]]","[[65.302, 239.472], [67.926, 241.927], [63.735, 241.359], [65.87, 244.715]]",-0.22873134505234125,0.004574634878920601,-0.1772109820962725,0.0035442233519898687,0.14219823520917205,0.13964100016888017,0.2893471278326063,0.14124445181796152,161.11652545018634
Ceres,J,2020-06-21T18:39:51.945,4,343.8130938431059,339.92400459801627,31.336830453957134,10.935152075587325,0.0,"[24, 24, 23, 23]","[23, 23, 23, 23]","[[69.433, 237.237], [69.49, 243.08], [67.818, 239.61], [67.617, 245.144]]","[[68.331, 236.426], [71.767, 239.842], [66.756, 238.347], [70.017, 243.068]]",0.04045041405931938,-0.0008090083253107528,-0.04504646915588407,0.000900929444055939,0.13952461914087605,0.14463203617283876,0.060542715341999634,0.14237473680641813,114.03854342893098
Ceres,J,2020-06-21T18:42:31.744,5,311.42413362213364,292.5081394938413,8.476881086586047,13.481388560649123,0.0,"[23, 23, 22, 22]","[23, 23, 23, 23]","[[67.56, 240.373], [70.574, 241.133], [65.458, 243.093], [68.968, 243.493]]","[[68.886, 239.538], [70.64, 243.493], [67.177, 240.753], [68.191, 245.85]]",-0.3089515849823727,0.006179051359602,-0.09181237600322942,0.001836248036020516,0.15821566771579937,0.16713118847037198,0.32230512600714034,0.15895777132970865,171.72470998218034
Ceres,J,2020-06-21T18:45:13.753,6,301.5693528862043,338.2949133297249,25.3048123057672,10.083005723519364,0.0,"[23, 23, 22, 22]","[24, 24, 24, 24]","[[67.805, 238.667], [69.904, 241.129], [65.646, 240.385], [68.418, 243.603]]","[[67.718, 238.906], [69.707, 239.549], [65.527, 241.17], [68.215, 241.339]]",-0.2072217492819742,0.004144440917840611,-0.3678392806504246,0.007356818793787603,0.15948326966732654,0.14584184724415425,0.4221925979513416,0.149242214909138,149.6973377990102
Ceres,J,2020-06-21T18:47:46.095,7,333.226360562615,339.930250769533,16.979328222607307,16.462735657700307,0.0,"[24, 24, 24, 24]","[22, 22, 24, 24]","[[64.56, 239.005], [65.847, 239.557], [62.67, 241.341], [64.134, 241.331]]","[[69.259, 240.77], [69.01, 241.446], [67.263, 243.209], [66.886, 243.826]]",-0.32531410379768677,0.006506305027934741,-0.13225053089076624,0.002645012159876032,0.1467305220660975,0.14357385546738813,0.3511687187814166,0.14628696248383527,168.9383469441904
Ceres,J,2020-06-21T18:50:19.330,8,359.66334233599724,361.732028297934,7.182234495112084,18.54921731670771,0.0,"[24, 24, 26, 26]","[25, 25, 25, 25]","[[65.447, 235.257], [67.874, 238.901], [63.554, 237.894], [65.749, 241.248]]","[[62.928, 238.728], [69.637, 237.673], [61.135, 240.072], [68.002, 239.797]]",-0.10460726929005595,0.00209214614892432,-0.29293674133737074,0.0058587515851461795,0.1377962803320538,0.13461075292782368,0.31105403905701007,0.13497479794491746,144.8257848814241
Ceres,J,2020-06-21T18:52:57.616,9,362.8753754781245,359.6041172278579,12.710114475419857,8.522798416743854,0.0,"[25, 25, 26, 26]","[26, 26, 26, 26]","[[69.165, 244.462], [66.532, 237.717], [67.046, 245.998], [64.604, 240.085]]","[[69.281, 240.211], [67.229, 240.325], [68.236, 243.273], [65.246, 242.891]]",-0.2152423871679225,0.004304854391394219,-0.4385744789678186,0.008771545819163342,0.13529103442320123,0.13718169909708128,0.48854565685884405,0.13681674794120402,148.0703775052695
Ceres,J,2020-06-21T18:55:29.231,10,357.4305469760643,367.38959208719666,26.296441833311178,13.957202823526302,0.0,"[26, 26, 27, 27]","[25, 25, 26, 26]","[[67.783, 238.725], [69.906, 239.791], [65.885, 240.715], [68.708, 243.144]]","[[70.351, 241.623], [65.564, 238.705], [68.205, 244.577], [63.746, 240.811]]",-0.12842672506438152,0.002568535913419938,-0.07907760439883516,0.0015815524176390895,0.1354707360718968,0.13357194419680182,0.1508200624194968,0.1349514040809303,164.1888440673382
