object,filt,midut,setid,snr_q,snr_u,dsnr_q,dsnr_u,pa,raps_q,raps_u,pos_q,pos_u,q,dtauq,u,dtauu,dq,du,pol,dpol,theta_p
HD38563C,J,2019-04-22T09:55:28.182,1,11.327848987956735,15.132958936083122,17.997420886781537,11.209580323620274,0.0,"[9, 9, 9, 9]","[9, 9, 9, 9]","[[52.856, 251.516], [50.549, 252.725], [49.849, 252.719], [48.613, 254.882]]","[[52.08, 252.27], [50.864, 256.463], [50.156, 253.832], [48.449, 255.542]]",1.4469043581728964,-0.028940106844423778,4.858142622308572,-0.09723940067134221,3.2002365594356075,2.4281173001703245,5.069031659044055,2.499965750184545,53.292575417184665
HD38563C,J,2019-04-22T09:58:36.424,2,24.17333141856813,31.388735793839427,26.824422489344325,11.658289031566827,0.0,"[11, 11, 11, 11]","[13, 13, 13, 13]","[[55.217, 248.478], [54.296, 240.956], [53.258, 247.809], [52.753, 243.244]]","[[50.49, 243.217], [54.33, 245.972], [49.294, 244.996], [53.52, 245.924]]",1.4698281572237433,-0.029398680358339452,3.897663124091475,-0.07799277345742706,1.6154471107944317,1.326140706939007,4.165593912117486,1.3655048910215064,55.330854466262224
HD38563C,J,2019-04-22T10:00:37.449,3,37.83004538546088,42.40450099247249,30.02046907517206,16.22244145742218,0.0,"[11, 11, 11, 11]","[13, 13, 13, 13]","[[51.202, 239.536], [54.42, 239.138], [50.407, 242.19], [52.995, 241.849]]","[[50.235, 240.555], [55.129, 242.157], [49.156, 242.814], [53.251, 244.2]]",2.2495729535103206,-0.044999050802428026,3.229697464875562,-0.06461642256352115,1.0850429968990758,0.980338156174808,3.9359273605833702,1.0157295539433362,62.429135278782205
HD38563C,J,2019-04-22T10:02:32.115,4,48.08587525962249,48.97838630615751,30.92503751625639,11.454822057204915,0.0,"[13, 13, 13, 13]","[17, 17, 17, 17]","[[54.094, 246.24], [50.089, 238.721], [53.124, 246.513], [49.275, 240.504]]","[[55.442, 242.359], [51.741, 239.219], [53.769, 243.704], [50.637, 241.872]]",2.6432234396621914,-0.05287678543982205,4.56507715055735,-0.091365046358048,0.8714997814727127,0.896465557242043,5.275088581485664,0.8902630330745351,60.03562636840859
HD38563C,J,2019-04-22T10:04:26.440,5,52.36733211901016,60.349206668447856,33.84109475607944,15.136588605829225,0.0,"[15, 15, 15, 15]","[17, 17, 17, 17]","[[53.567, 245.518], [55.76, 239.507], [52.361, 246.811], [54.001, 241.789]]","[[51.907, 243.583], [58.035, 239.682], [50.874, 244.312], [56.068, 241.42]]",3.4468321071286665,-0.06896396202743539,2.9883283585505422,-0.05978436743623761,0.7818088545598786,0.725906805885346,4.561880966580608,0.7583256559173079,69.53771224457705
HD38563C,J,2019-04-22T10:06:26.405,6,63.90555845338334,78.13349435663483,26.767733387201353,9.373904176918927,0.0,"[18, 18, 18, 18]","[16, 16, 16, 16]","[[51.593, 246.613], [52.778, 237.608], [50.53, 248.06], [51.263, 239.766]]","[[54.486, 240.755], [49.784, 245.205], [53.307, 241.92], [48.467, 245.734]]",2.9655859527675483,-0.05932911586219411,3.48941199900041,-0.06981658540217454,0.6823676054241934,0.5929719919260894,4.5793772657447915,0.6320041537678557,65.18029374933644
HD38563C,J,2019-04-22T10:08:20.550,7,72.0763431304039,89.62107573016783,23.412390490580492,8.801588250059154,0.0,"[18, 18, 18, 18]","[16, 16, 16, 16]","[[55.289, 238.795], [53.811, 239.511], [53.766, 241.607], [52.428, 241.601]]","[[53.683, 242.08], [54.988, 241.638], [52.744, 244.459], [53.552, 242.906]]",4.5204496882520955,-0.09047065136089856,2.992004801669054,-0.05985796210031304,0.6142306511844927,0.5267675541276248,5.420937014689356,0.5889638760793754,73.25006864539016
HD38563C,J,2019-04-22T10:10:14.321,8,86.73785667110984,101.62513654359886,22.47184923650947,5.0012713567805065,0.0,"[17, 17, 17, 17]","[16, 16, 16, 16]","[[51.645, 239.209], [58.062, 239.586], [50.159, 241.186], [55.862, 241.527]]","[[53.478, 241.18], [52.444, 245.897], [52.387, 242.964], [51.128, 246.521]]",3.7062717676383814,-0.07415940403261953,3.4189093676217115,-0.06840484834044697,0.521406643091645,0.4766630574245663,5.042359733260294,0.5013326279102079,68.65475903191981
HD38563C,J,2019-04-22T10:12:21.482,9,93.5511665784779,103.46305338413595,19.87643665169182,5.5857392038775515,0.0,"[17, 17, 17, 17]","[17, 17, 17, 17]","[[50.992, 239.925], [52.849, 245.243], [49.204, 242.145], [51.01, 246.206]]","[[53.536, 241.261], [52.067, 242.375], [52.056, 242.911], [50.852, 243.527]]",5.056052406177047,-0.10120734802053878,3.0065177436684154,-0.0601484822802208,0.48551842996378086,0.47225281369921285,5.882415734798224,0.482088332644517,74.63135065938296
HD38563C,J,2019-04-22T10:14:15.416,10,85.57420519752415,91.41707656743708,15.769597560616361,1.5705291060343427,0.0,"[21, 21, 21, 21]","[23, 23, 23, 23]","[[58.19, 235.246], [55.92, 243.159], [55.687, 237.622], [53.48, 244.471]]","[[53.265, 236.269], [53.63, 242.691], [51.552, 239.003], [52.352, 244.146]]",4.747529720816433,-0.09502202754656523,2.132279421893713,-0.042652053304721965,0.5374080964075362,0.5416786337781325,5.204387954703871,0.538127318581606,77.90675317827868
