objname,filt,rapmode,midjd_targ,airmass,alpha,r,delta,nused,P,dP,thetaP,dthetaP,Pr,dPr,thetar,dthetar
Vesta,J,25,2458779.1460893983,1.137150000077937,10.401130000008433,2.5374299167319885,1.61203555455288,20,0.6889596259818872,0.08845117037737378,-7.667495931687046,3.6779214372638154,-0.6873347808327258,0.08845117037737378,268.0321040682614,3.6779214372638154
Vesta,H,25,2458779.1468057493,1.136055555642237,10.400838888898285,2.537430276407098,1.6120319681610522,18,0.8024220937087274,0.08010792570160197,1.1197054416854142,2.8599948108578896,-0.7797915430923954,0.08010792570160198,276.8199276638785,2.8599948108578896
Vesta,K,25,2458779.145655424,1.1377894737662495,10.40130526316677,2.537429698836935,1.6120377267766692,19,1.0571334786763533,0.09621340873221502,0.03857061450234732,2.607344466956749,-1.0360010100468482,0.09621340873221502,275.73778114076384,2.607344466956749
Vesta,J,30,2458779.1460893983,1.137150000077937,10.401130000008433,2.5374299167319885,1.61203555455288,20,0.7078537363759413,0.08752551460210083,-8.40977098275552,3.5422872895225153,-0.7046885614439626,0.08752551460210083,267.2898290171929,3.5422872895225153
Vesta,H,30,2458779.1468057493,1.136055555642237,10.400838888898285,2.537430276407098,1.6120319681610522,18,0.7984440077009444,0.07929797231462793,0.9907225866612744,2.845183315143098,-0.7767655197880964,0.07929797231462794,276.6909448088544,2.845183315143098
Vesta,K,30,2458779.145655424,1.1377894737662495,10.40130526316677,2.537429698836935,1.6120377267766692,19,1.046529875061691,0.09682524564781851,0.01997450323611744,2.6505110165203924,-1.0257443128769046,0.09682524564781851,275.71918502949757,2.6505110165203924
Vesta,J,35,2458779.1457482595,1.1376470589151522,10.4012705882422,2.537429745451221,1.612037261108606,17,0.7428187247721448,0.09119967735763009,-7.624262214594177,3.517248846378951,-0.7411422812061108,0.09119967735763009,268.0749483116673,3.517248846378951
Vesta,H,35,2458779.1468057493,1.136055555642237,10.400838888898285,2.537430276407098,1.6120319681610522,18,0.7873347425703542,0.07981293899354559,1.1308150120589069,2.904066280586273,-0.7650576385272962,0.0798129389935456,276.831037234252,2.904066280586273
Vesta,K,35,2458779.145655424,1.1377894737662495,10.40130526316677,2.537429698836935,1.6120377267766692,19,1.0526141961354467,0.09811338303707512,-0.09547553245366314,2.6702484074476107,-1.0325406576686549,0.09811338303707512,275.60373499380785,2.6702484074476107
Vesta,J,40,2458779.1457482595,1.1376470589151522,10.4012705882422,2.537429745451221,1.612037261108606,17,0.7535271996184779,0.09184658532233379,-7.9686660343542135,3.4918591553976968,-0.7511640028979412,0.09184658532233379,267.73054449190727,3.4918591553976968
Vesta,H,40,2458779.1468057493,1.136055555642237,10.400838888898285,2.537430276407098,1.6120319681610522,18,0.7805142554547613,0.07906005872388064,1.2738297950959268,2.9018097115314982,-0.7575003635943254,0.07906005872388064,276.97405201728907,2.9018097115314982
Vesta,K,40,2458779.145655424,1.1377894737662495,10.40130526316677,2.537429698836935,1.6120377267766692,19,1.0544636140347659,0.10758381003593953,0.5137153660405473,2.922859630694328,-1.0297631103123321,0.10758381003593953,276.21292589230205,2.922859630694328
Vesta,J,max,2458779.1460893983,1.137150000077937,10.401130000008433,2.5374299167319885,1.61203555455288,20,0.6790852317094335,0.08800572967955352,-8.312328459047094,3.7126097345061564,-0.676262974963009,0.08800572967955352,267.38727154090134,3.7126097345061564
Vesta,H,max,2458779.1468057493,1.136055555642237,10.400838888898285,2.537430276407098,1.6120319681610522,18,0.7804504095708301,0.07744850435894318,1.1479571309586558,2.8428919858009754,-0.7582576541722272,0.07744850435894318,276.84817935315175,2.8428919858009754
Vesta,K,max,2458779.145655424,1.1377894737662495,10.40130526316677,2.537429698836935,1.6120377267766692,19,1.044110330217815,0.09713451392273927,-0.3483048593344489,2.6651386983532093,-1.025950042435987,0.09713451392273927,275.350905666927,2.6651386983532093
Vesta,J,maxoe,2458779.1460893983,1.137150000077937,10.401130000008433,2.5374299167319885,1.61203555455288,20,0.6815111346117666,0.08970441021873933,-8.163437520203242,3.7707998066472372,-0.6789922161864705,0.08970441021873934,267.5361624797452,3.7707998066472372
Vesta,H,maxoe,2458779.1468057493,1.136055555642237,10.400838888898285,2.537430276407098,1.6120319681610522,18,0.7819558153793618,0.07799285194826189,1.1902199298732181,2.8573617338315582,-0.7594462853096403,0.07799285194826189,276.8904421520663,2.8573617338315582
Vesta,K,maxoe,2458779.145655424,1.1377894737662495,10.40130526316677,2.537429698836935,1.6120377267766692,19,1.0344184955706917,0.09842216613902013,-0.2394900222024508,2.7257704470907136,-1.0156898255732731,0.09842216613902012,275.459720504059,2.7257704470907136
Vesta,J,min,2458779.1460893983,1.137150000077937,10.401130000008433,2.5374299167319885,1.61203555455288,20,0.6740333790146068,0.08870031074309619,-7.780262050137275,3.7699568042966254,-0.6722564163140604,0.08870031074309619,267.91933794981117,3.7699568042966254
Vesta,H,min,2458779.1468057493,1.136055555642237,10.400838888898285,2.537430276407098,1.6120319681610522,18,0.7923769749066272,0.0779891642799546,1.0489265412820294,2.819649044900877,-0.7704890320289989,0.0779891642799546,276.74914876347515,2.819649044900877
Vesta,K,min,2458779.1460893983,1.137150000077937,10.401130000008433,2.5374299167319885,1.61203555455288,20,1.0169076371728838,0.09333581174933489,-1.0391004565401494,2.6294168197673216,-1.0034808176737509,0.09333581174933489,274.66049954340826,2.6294168197673216
Vesta,J,minoe,2458779.1460893983,1.137150000077937,10.401130000008433,2.5374299167319885,1.61203555455288,20,0.6707393237611065,0.08863736238839386,-7.873796414647153,3.785782786335775,-0.6688085669144752,0.08863736238839387,267.8258035853013,3.785782786335775
Vesta,H,minoe,2458779.1468057493,1.136055555642237,10.400838888898285,2.537430276407098,1.6120319681610522,18,0.7906777963681505,0.07883875071432303,1.162879748444276,2.8564907847187584,-0.7680965932753192,0.07883875071432303,276.8631019706374,2.8564907847187584
Vesta,K,minoe,2458779.1460893983,1.137150000077937,10.401130000008433,2.5374299167319885,1.61203555455288,20,1.0110135707156416,0.09329040009952921,-1.260475416944038,2.643459172860717,-0.9989001382106476,0.09329040009952921,274.4391245830044,2.6434591728607173
Vesta,J,25,2458796.1704787933,1.181145454575564,4.12981454545285,2.5454627937988907,1.5651561605418571,55,0.6563349362235068,0.03854710384885145,-49.64376872355525,1.6825147048393387,-0.656189659629278,0.03854710384885145,269.39723127637774,1.682514704839339
Vesta,H,25,2458796.1795379804,1.1925294117161278,4.127764705889084,2.545466791993635,1.5651525311805365,17,0.8391805659769721,0.2571745358267308,-60.3067429105756,8.779407018293604,-0.7756926652368897,0.2571745358267308,258.7849237559551,8.779407018293604
Vesta,K,25,2458796.1692493283,1.1814339622042584,4.130094339625583,2.5454622510368794,1.565156719443265,53,0.9149332071459533,0.08116127739726049,-46.87447255517641,2.541277668377236,-0.9123232748903636,0.0811612773972605,272.1643667305213,2.541277668377236
Vesta,J,30,2458796.1704787933,1.181145454575564,4.12981454545285,2.5454627937988907,1.5651561605418571,55,0.6546772700559449,0.037221100491686726,-49.68647815703516,1.6287505802849411,-0.654511914153421,0.037221100491686726,269.35610804979325,1.6287505802849411
Vesta,H,30,2458796.185582983,1.2088333333922712,4.126400000001018,2.5454694591905,1.5651504290278273,12,0.7010573629732076,0.12751660214172159,-51.59941807742665,5.210816907751913,-0.6983786883284007,0.12751660214172159,267.4948760400764,5.210816907751913
Vesta,K,30,2458796.1692493283,1.1814339622042584,4.130094339625583,2.5454622510368794,1.565156719443265,53,0.9103127446512801,0.08131772740320373,-46.66079768434701,2.559099939649703,-0.9071782693062722,0.08131772740320373,272.3780416013507,2.559099939649703
Vesta,J,35,2458796.1704787933,1.181145454575564,4.12981454545285,2.5454627937988907,1.5651561605418571,55,0.6642950836719403,0.03751257668803249,-49.65844399036472,1.617739146137149,-0.6641415901988758,0.03751257668803249,269.3841422164637,1.617739146137149
Vesta,H,35,2458796.185582983,1.2088333333922712,4.126400000001018,2.5454694591905,1.5651504290278273,12,0.6872049361650681,0.12597917837807682,-50.801728702836364,5.251763227917036,-0.6859847373873409,0.12597917837807682,268.2925654146667,5.251763227917036
Vesta,K,35,2458796.1692493283,1.1814339622042584,4.130094339625583,2.5454622510368794,1.565156719443265,53,0.9046978822670269,0.0820750349664904,-46.40757340786316,2.5989632556587385,-0.9008844816156938,0.0820750349664904,272.63126587783455,2.5989632556587385
Vesta,J,40,2458796.1712565497,1.182351851882519,4.129638888885062,2.545463137030097,1.5651558606820848,54,0.6511725208258088,0.03655552107335596,-50.235499896157854,1.6082351515299265,-0.6506123084472061,0.03655552107335596,268.8115878231241,1.6082351515299265
Vesta,H,40,2458796.185582983,1.2088333333922712,4.126400000001018,2.5454694591905,1.5651504290278273,12,0.6829953719233807,0.12600027013204984,-50.1038626554339,5.285016555635321,-0.6825713101150105,0.12600027013204984,268.9904314620692,5.285016555635321
Vesta,K,40,2458796.1692493283,1.1814339622042584,4.130094339625583,2.5454622510368794,1.565156719443265,53,0.9079025392468769,0.0835233473477547,-46.31067062414225,2.6354895415323094,-0.9037887868135936,0.0835233473477547,272.72816866155546,2.6354895415323094
Vesta,J,max,2458796.1712565497,1.182351851882519,4.129638888885062,2.545463137030097,1.5651558606820848,54,0.6390048178172194,0.03503726226147987,-50.23475101634936,1.57079195438086,-0.6384542266339033,0.03503726226147987,268.8106727124485,1.57079195438086
Vesta,H,max,2458796.185582983,1.2088333333922712,4.126400000001018,2.5454694591905,1.5651504290278273,12,0.6837597059786201,0.12351868286479138,-50.01822228861122,5.175136204493391,-0.6834104443050124,0.12351868286479141,269.0843071230096,5.175136204493391
Vesta,K,max,2458796.1692493283,1.1814339622042584,4.130094339625583,2.5454622510368794,1.565156719443265,53,0.910350585799146,0.08070090752880871,-46.92887665620382,2.5395828137009846,-0.9078825775697689,0.08070090752880871,272.10996262949385,2.5395828137009846
Vesta,J,maxoe,2458796.1712565497,1.182351851882519,4.129638888885062,2.545463137030097,1.5651558606820848,54,0.6400805036530719,0.03514999495580805,-50.41596289602805,1.573197706679023,-0.6393481524513615,0.03514999495580805,268.6294608327698,1.573197706679023
Vesta,H,maxoe,2458796.185582983,1.2088333333922712,4.126400000001018,2.5454694591905,1.5651504290278273,12,0.6848556965978647,0.12495373916452461,-49.73481300167718,5.226883505584411,-0.6846888989220575,0.12495373916452462,269.36771640994357,5.226883505584411
Vesta,K,maxoe,2458796.1692493283,1.1814339622042584,4.130094339625583,2.5454622510368794,1.565156719443265,53,0.9163646608861028,0.0808867284271727,-46.803881185178255,2.5287248381099916,-0.9135793122353224,0.08088672842717272,272.23420653410363,2.5287248381099916
Vesta,J,min,2458796.1704787933,1.181145454575564,4.12981454545285,2.5454627937988907,1.5651561605418571,55,0.6574474594511215,0.037507404013848764,-49.51221624449697,1.6343632632482232,-0.6573585614177316,0.037507404013848764,269.5288837554371,1.6343632632482232
Vesta,H,min,2458796.1812899313,1.196562499948386,4.127368750007152,2.5454675650437375,1.5651519008649364,16,0.6358553343616302,0.2548115732795418,-52.03837016242068,11.480306078318591,-0.6324946092728583,0.2548115732795418,267.05329650411,11.480306078318591
Vesta,K,min,2458796.166572937,1.175244444349537,4.130697777783186,2.5454610700861644,1.5651576772629132,45,0.9058041232317648,0.04768165741680683,-49.01001101363362,1.5080289767419583,-0.9058036882096983,0.047681657416806834,270.0280767056483,1.5080289767419583
Vesta,J,minoe,2458796.1704787933,1.181145454575564,4.12981454545285,2.5454627937988907,1.5651561605418571,55,0.6585026423714078,0.037103616294176495,-49.4728428429921,1.614177743215576,-0.6584284023292497,0.037103616294176495,269.56981817389004,1.614177743215576
Vesta,H,minoe,2458796.1812899313,1.196562499948386,4.127368750007152,2.5454675650437375,1.5651519008649364,16,0.6267667111760201,0.25692914571908626,-52.0880036567919,11.7435685567793,-0.62334158940708,0.2569291457190863,267.0036630097388,11.7435685567793
Vesta,K,minoe,2458796.1692493283,1.1814339622042584,4.130094339625583,2.5454622510368794,1.565156719443265,53,0.9131500293761978,0.08016497864036724,-46.70575221269953,2.5149837338269267,-0.9101278387752753,0.08016497864036724,272.33140295974835,2.5149837338269267
Vesta,J,25,2458809.0818931093,1.160917721573125,5.662418987330578,2.550856039306235,1.5831182639488792,158,0.6531934937952529,0.02784207877856961,52.858198219336714,1.221103411191376,-0.6530407002341193,0.027842078778569614,89.38034821925434,1.221103411191376
Vesta,H,25,2458809.0960657205,1.1685800000306192,5.667549000000492,2.55086162244881,1.5831640278615027,100,0.7529741452271694,0.04165573442638374,53.41344231147519,1.584847096197133,-0.7529739298764728,0.04165573442638375,89.97833340060939,1.584847096197133
Vesta,K,25,2458809.0822497327,1.161337579669051,5.662548407634331,2.550856179773615,1.5831194246249924,157,0.9930450056482194,0.04305184208833903,51.94896243182619,1.241982406585569,-0.9916311610402495,0.04305184208833903,88.47111243174383,1.241982406585569
Vesta,J,30,2458809.0818931093,1.160917721573125,5.662418987330578,2.550856039306235,1.5831182639488792,158,0.6522163189496529,0.026396627368773164,52.34778875650417,1.159443038811001,-0.6517089498220313,0.026396627368773167,88.86993875642182,1.159443038811001
Vesta,H,30,2458809.0968879373,1.1680808081273464,5.667846464644882,2.5508619464319375,1.5831666477294286,99,0.7695490872215427,0.03722617691534697,53.009062394586074,1.38581336790195,-0.7694639877054069,0.03722617691534697,89.57395348372027,1.38581336790195
Vesta,K,30,2458809.0822497327,1.161337579669051,5.662548407634331,2.550856179773615,1.5831194246249924,157,0.9992383311321673,0.04271451056379358,52.067568985669055,1.224613339491995,-0.9980277959187763,0.04271451056379358,88.5897189855867,1.224613339491995
Vesta,J,35,2458809.0818931093,1.160917721573125,5.662418987330578,2.550856039306235,1.5831182639488792,158,0.6557899362938703,0.026545171277730133,51.892285573442294,1.1596139224560158,-0.6547857682417684,0.026545171277730137,88.41443557335994,1.1596139224560158
Vesta,H,35,2458809.0969283637,1.167670000046073,5.667860999998433,2.5508619623945883,1.583166761842498,100,0.7741105106872577,0.036531432194229496,52.679414183280244,1.351936742493932,-0.7738413254596133,0.036531432194229496,89.24448281075625,1.351936742493932
Vesta,K,35,2458809.0822497327,1.161337579669051,5.662548407634331,2.550856179773615,1.5831194246249924,157,1.0044165972261194,0.04316291986696986,52.0638762661015,1.2310893441369524,-1.0031934094626889,0.043162919866969865,88.58602626601915,1.2310893441369524
Vesta,J,40,2458809.0818931093,1.160917721573125,5.662418987330578,2.550856039306235,1.5831182639488792,158,0.6551479364510573,0.027724840124912806,51.61022814981324,1.2123340687276452,-0.6537562282657206,0.027724840124912806,88.13237814973088,1.2123340687276452
Vesta,H,40,2458809.0969283637,1.167670000046073,5.667860999998433,2.5508619623945883,1.583166761842498,100,0.7741304952710514,0.03668037240131111,52.63571232055745,1.357413603004629,-0.7738292623762492,0.03668037240131111,89.20078094803345,1.357413603004629
Vesta,K,40,2458809.0826946697,1.1609423077334224,5.662708974350979,2.5508563551054664,1.5831208375989991,156,1.003419576196775,0.042593585514620565,52.609641317294866,1.2160579393752715,-1.0029588081973562,0.042593585514620565,89.1317913172125,1.2160579393752715
Vesta,J,max,2458809.081852843,1.1611719745767757,5.66240445858746,2.550856023419568,1.5831181446554057,157,0.6517333244442777,0.02646523826197126,52.351018380140964,1.163318185019969,-0.6512292244237144,0.02646523826197126,88.8731683800586,1.163318185019969
Vesta,H,max,2458809.0969283637,1.167670000046073,5.667860999998433,2.5508619623945883,1.583166761842498,100,0.7744843154196537,0.0364783115621403,52.63645519402874,1.34931931781047,-0.7741835047956662,0.0364783115621403,89.20152382150476,1.34931931781047
Vesta,K,max,2458809.0822497327,1.161337579669051,5.662548407634331,2.550856179773615,1.5831194246249924,157,0.9990319481821762,0.042956602684253886,51.94239832157885,1.2318084724450067,-0.9975973428308783,0.042956602684253886,88.4645483214965,1.2318084724450067
Vesta,J,maxoe,2458809.081852843,1.1611719745767757,5.66240445858746,2.550856023419568,1.5831181446554057,157,0.6547565462322953,0.026333074492563828,52.441970052580544,1.152164143076948,-0.6543285537776709,0.02633307449256383,88.96412005249819,1.152164143076948
Vesta,H,maxoe,2458809.0968879373,1.1680808081273464,5.667846464644882,2.5508619464319375,1.5831666477294286,99,0.7751391278527515,0.03661090101163913,52.935006509388714,1.3530797483730146,-0.7750210220483588,0.03661090101163913,89.49989759852292,1.3530797483730146
Vesta,K,maxoe,2458809.0822497327,1.161337579669051,5.662548407634331,2.550856179773615,1.5831194246249924,157,0.9910962090957468,0.04262924238131439,51.826938916941884,1.23220916893527,-0.9894509749303946,0.04262924238131439,88.34908891685953,1.23220916893527
Vesta,J,min,2458809.0818931093,1.160917721573125,5.662418987330578,2.550856039306235,1.5831182639488792,158,0.6592099448314007,0.027973495497580724,52.89813035283309,1.2156697898796933,-0.6590749771772213,0.02797349549758073,89.42028035275074,1.2156697898796933
Vesta,H,min,2458809.0968879373,1.1680808081273464,5.667846464644882,2.5508619464319375,1.5831666477294286,99,0.7732184144187263,0.03673919305052195,52.91612727719609,1.3611941110415255,-0.7730915385527987,0.03673919305052196,89.48101836633029,1.3611941110415255
Vesta,K,min,2458809.0821804395,1.161088607645829,5.662523417711299,2.550856152494838,1.583119192721644,158,0.9840783081929898,0.047018522672561076,51.63873710988849,1.368774662366403,-0.9820511762958266,0.047018522672561076,88.16088710980614,1.368774662366403
Vesta,J,minoe,2458809.081852843,1.1611719745767757,5.66240445858746,2.550856023419568,1.5831181446554057,157,0.6541052675672212,0.027272512540982473,52.45057296794659,1.1944559559408523,-0.6536847724113967,0.027272512540982476,88.97272296786424,1.1944559559408523
Vesta,H,minoe,2458809.0969283637,1.167670000046073,5.667860999998433,2.5508619623945883,1.583166761842498,100,0.7742283591131096,0.03641942345193245,52.610365709707345,1.3475864268817432,-0.773907677311851,0.03641942345193245,89.17543433718336,1.3475864268817432
Vesta,K,minoe,2458809.0822497327,1.161337579669051,5.662548407634331,2.550856179773615,1.5831194246249924,157,0.9943334721426267,0.04362462200501877,51.70847700475921,1.2568754818014347,-0.9924375630097639,0.04362462200501877,88.23062700467686,1.2568754818014347
Vesta,J,25,2458836.0781143606,1.2921194026907217,15.55983283579753,2.5601284285995454,1.7618059247941826,67,0.4135749939216396,0.03322324055451711,22.456383827510773,2.3013377180661636,-0.4118777377310386,0.03322324055451711,87.40371218570253,2.3013377180661636
Vesta,H,25,2458836.0781143606,1.2921194026907217,15.55983283579753,2.5601284285995454,1.7618059247941826,67,0.5803286733762146,0.033459788997209965,21.85973596350329,1.6517404540647107,-0.576727952289273,0.033459788997209965,86.80706432169504,1.6517404540647107
Vesta,K,25,2458836.0776657052,1.2898636361193005,15.559693939372554,2.5601282974248276,1.7618015740246211,66,0.712903529848214,0.03766906112305804,20.22894745394689,1.513723898260876,-0.7028213577795569,0.03766906112305804,85.17627581213864,1.513723898260876
Vesta,J,30,2458836.0781143606,1.2921194026907217,15.55983283579753,2.5601284285995454,1.7618059247941826,67,0.4188587145012879,0.03344458615896071,21.84685977745247,2.2874463012565607,-0.4162388725110897,0.03344458615896071,86.79418813564422,2.2874463012565607
Vesta,H,30,2458836.0781143606,1.2921194026907217,15.55983283579753,2.5601284285995454,1.7618059247941826,67,0.5832322360602026,0.03268929375096056,21.576501725594472,1.6056713358691004,-0.578943835828713,0.032689293750960566,86.52383008378622,1.6056713358691004
Vesta,K,30,2458836.0781143606,1.2921194026907217,15.55983283579753,2.5601284285995454,1.7618059247941826,67,0.7194007980745999,0.04127052887924818,20.990980550256513,1.6434699053589978,-0.7121823837290425,0.04127052887924818,85.93830890844828,1.6434699053589978
Vesta,J,35,2458836.0781143606,1.2921194026907217,15.55983283579753,2.5601284285995454,1.7618059247941826,67,0.42197714168463357,0.03539051430445644,21.830881664071914,2.4026504093889436,-0.4193114474787544,0.035390514304456444,86.77821002226368,2.4026504093889436
Vesta,H,35,2458836.0781143606,1.2921194026907217,15.55983283579753,2.5601284285995454,1.7618059247941826,67,0.5819448537331008,0.03268662716728914,21.422031179112857,1.6090921426570908,-0.5772777044394642,0.03268662716728914,86.3693595373046,1.6090921426570908
Vesta,K,35,2458836.0781143606,1.2921194026907217,15.55983283579753,2.5601284285995454,1.7618059247941826,67,0.7257094279360988,0.04496665252079671,21.643445318738834,1.775090214550593,-0.720576719916574,0.044966652520796714,86.5907736769306,1.775090214550593
Vesta,J,40,2458836.0781143606,1.2921194026907217,15.55983283579753,2.5601284285995454,1.7618059247941826,67,0.42035143516888157,0.037937009410322374,22.004060507061673,2.5854919773097436,-0.4179735469093302,0.037937009410322374,86.95138886525343,2.5854919773097436
Vesta,H,40,2458836.077734508,1.2903333330345204,15.559715151491432,2.5601283175360834,1.7618022429314535,66,0.5870558201008598,0.03150821389024883,20.499074778617334,1.537577530188335,-0.5796553601233142,0.03150821389024883,85.4464031368091,1.537577530188335
Vesta,K,40,2458836.0781075167,1.2923030300042173,15.559830303006585,2.560128426587477,1.7618058623893864,66,0.7028082438213055,0.04761251784570392,20.630385801541912,1.9407828156066445,-0.6944512011059777,0.04761251784570392,85.57771415973366,1.9407828156066445
Vesta,J,max,2458836.0781143606,1.2921194026907217,15.55983283579753,2.5601284285995454,1.7618059247941826,67,0.42065323787603864,0.03335323119248185,21.97998746370274,2.271466386544786,-0.41823594968689504,0.03335323119248185,86.9273158218945,2.271466386544786
Vesta,H,max,2458836.077734508,1.2903333330345204,15.559715151491432,2.5601283175360834,1.7618022429314535,66,0.5873360873616409,0.03135910536284511,20.61319027107967,1.529570909449993,-0.58029780649862,0.03135910536284511,85.56051862927143,1.5295709094499932
Vesta,K,max,2458836.0776657052,1.2898636361193005,15.559693939372554,2.5601282974248276,1.7618015740246211,66,0.7152399491393879,0.037954641823760904,20.45010883782664,1.5202176500689404,-0.7060290592876501,0.03795464182376091,85.3974371960184,1.5202176500689404
Vesta,J,maxoe,2458836.0781143606,1.2921194026907217,15.55983283579753,2.5601284285995454,1.7618059247941826,67,0.42291927030412607,0.033228371035842426,21.88009210534655,2.2508378715865107,-0.4203285332287029,0.033228371035842426,86.8274204635383,2.2508378715865107
Vesta,H,maxoe,2458836.077734508,1.2903333330345204,15.559715151491432,2.5601283175360834,1.7618022429314535,66,0.5863269204984901,0.03144979011695106,20.571849648281198,1.5366344075942728,-0.5791695354680857,0.03144979011695106,85.51917800647296,1.5366344075942728
Vesta,K,maxoe,2458836.0776657052,1.2898636361193005,15.559693939372554,2.5601282974248276,1.7618015740246211,66,0.7160483246450091,0.03808679438643398,20.55879334323653,1.5237886176237372,-0.7072565015565071,0.03808679438643398,85.50612170142828,1.5237886176237372
Vesta,J,min,2458836.0781143606,1.2921194026907217,15.55983283579753,2.5601284285995454,1.7618059247941826,67,0.41293917167345784,0.03286466931314128,22.17868692547699,2.280005114439883,-0.41086294172184856,0.03286466931314128,87.12601528366874,2.280005114439883
Vesta,H,min,2458836.0781143606,1.2921194026907217,15.55983283579753,2.5601284285995454,1.7618059247941826,67,0.5823404927633441,0.03253875151543886,21.481010650639618,1.600724280405828,-0.5778204810277615,0.03253875151543886,86.42833900883137,1.600724280405828
Vesta,K,min,2458836.0776657052,1.2898636361193005,15.559693939372554,2.5601282974248276,1.7618015740246211,66,0.7101773983881153,0.037323802989886114,20.740358379457916,1.5056071845935732,-0.7021467246834014,0.037323802989886114,85.68768673764967,1.5056071845935732
Vesta,J,minoe,2458836.0781143606,1.2921194026907217,15.55983283579753,2.5601284285995454,1.7618059247941826,67,0.417051205274558,0.03302039953006061,22.00462670865479,2.268222111554291,-0.41469286152413787,0.03302039953006061,86.95195506684654,2.268222111554291
Vesta,H,minoe,2458836.0781143606,1.2921194026907217,15.55983283579753,2.5601284285995454,1.7618059247941826,67,0.5805243889631884,0.03238139145516426,21.3163738469009,1.597966511325631,-0.5755940988215873,0.03238139145516426,86.26370220509266,1.597966511325631
Vesta,K,minoe,2458836.0776657052,1.2898636361193005,15.559693939372554,2.5601282974248276,1.7618015740246211,66,0.7150243021578665,0.03719063155594246,20.607341122061534,1.4900655957782385,-0.7064333350469278,0.03719063155594246,85.55466948025328,1.4900655957782385
Vesta,J,25,2458859.057176711,1.5357741936810454,20.70384193548748,2.5658318262063577,2.020946294414613,31,0.1425701252898169,0.03325965149030501,10.814915154139952,6.683159093101345,-0.1355144671254777,0.03325965149030502,80.94956031542942,6.683159093101345
Vesta,H,25,2458859.057176711,1.5357741936810454,20.70384193548748,2.5658318262063577,2.020946294414613,31,0.19411738119946695,0.03260810378308312,15.561128989221572,4.812311790811359,-0.19193051541254727,0.03260810378308312,85.69577415051103,4.812311790811359
Vesta,K,25,2458859.057176711,1.5357741936810454,20.70384193548748,2.5658318262063577,2.020946294414613,31,0.36163099834956847,0.05712612113898872,6.253271885257714,4.525449499842406,-0.32157078273769457,0.057126121138988725,76.38791704654717,4.525449499842406
Vesta,J,30,2458859.057176711,1.5357741936810454,20.70384193548748,2.5658318262063577,2.020946294414613,31,0.15996934840861793,0.03884168157372075,8.414926767017496,6.955908883496351,-0.1473604989348043,0.03884168157372075,78.54957192830696,6.955908883496351
Vesta,H,30,2458859.057176711,1.5357741936810454,20.70384193548748,2.5658318262063577,2.020946294414613,31,0.19927286368175437,0.03348063594054782,15.899212951818365,4.8132472715176045,-0.19736619337399394,0.03348063594054782,86.03385811310783,4.8132472715176045
Vesta,K,30,2458859.057176711,1.5357741936810454,20.70384193548748,2.5658318262063577,2.020946294414613,31,0.3605357600207521,0.0649574816162924,7.052014280451452,5.1614707292807305,-0.3250702963753062,0.0649574816162924,77.18665944174091,5.1614707292807305
Vesta,J,35,2458859.0576111916,1.5393000001370802,20.70390666667039,2.565831914721803,2.02095182737834,30,0.15099637594221077,0.04013582070800689,13.577055611498947,7.614795784048066,-0.14737333532486013,0.04013582070800689,83.7117007727884,7.614795784048066
Vesta,H,35,2458859.057176711,1.5357741936810454,20.70384193548748,2.5658318262063577,2.020946294414613,31,0.21391955941283708,0.03461704681395267,15.56808666687088,4.6358796902216755,-0.21151737882655544,0.03461704681395267,85.70273182816034,4.6358796902216755
Vesta,K,35,2458859.057176711,1.5357741936810454,20.70384193548748,2.5658318262063577,2.020946294414613,31,0.3880915546114246,0.07670315647610214,7.976211013688046,5.66202367610453,-0.35514744303246726,0.07670315647610214,78.1108561749775,5.66202367610453
Vesta,J,40,2458859.0574979675,1.5384482760038762,20.70388965517627,2.565831891653141,2.0209503859668803,29,0.1827121021327089,0.041079919999234764,13.567200479653318,6.4410239147203665,-0.1783143705248741,0.041079919999234764,83.70184564094279,6.4410239147203665
Vesta,H,40,2458859.057176711,1.5357741936810454,20.70384193548748,2.5658318262063577,2.020946294414613,31,0.22371457939379874,0.0350865977495553,15.269570615728215,4.493032984193732,-0.22084203547847545,0.0350865977495553,85.40421577701768,4.493032984193732
Vesta,K,40,2458859.057176711,1.5357741936810454,20.70384193548748,2.5658318262063577,2.020946294414613,31,0.40178654362620353,0.08627920873318214,7.020307137639097,6.15181692687382,-0.36207073674221846,0.08627920873318215,77.15495229892856,6.1518169268738205
Vesta,J,max,2458859.057176711,1.5357741936810454,20.70384193548748,2.5658318262063577,2.020946294414613,31,0.13409474981615155,0.03270881613238545,12.467502178657252,6.987884014193435,-0.12964850759549293,0.03270881613238545,82.60214733994671,6.987884014193435
Vesta,H,max,2458859.057176711,1.5357741936810454,20.70384193548748,2.5658318262063577,2.020946294414613,31,0.20235154066200362,0.03381239554834368,15.400840690738697,4.786984951557628,-0.19989931450094126,0.03381239554834368,85.53548585202816,4.786984951557628
Vesta,K,max,2458859.0574887665,1.5384333335884672,20.703890000005412,2.565831889776873,2.020950269271261,30,0.35330577917216227,0.0516873400794266,9.237552786875154,4.191081232449127,-0.3292712401560301,0.0516873400794266,79.37219794816461,4.191081232449127
