object,filt,midut,setid,snr_q,snr_u,dsnr_q,dsnr_u,pa,raps_q,raps_u,pos_q,pos_u,q,dtauq,u,dtauu,dq,du,pol,dpol,theta_p
HD103095,J,2018-05-09T22:17:28.000,1,612.3057552022526,602.6824064589257,12.318553495320202,21.491454902157216,90.0,"[47, 47, 47, 47]","[42, 42, 42, 42]","[[68.075, 243.117], [66.876, 240.391], [64.552, 247.574], [65.641, 244.956]]","[[69.827, 241.233], [64.072, 235.201], [66.842, 244.095], [63.47, 238.952]]",0.2212750438845922,-0.004425508100520633,-0.3483188685192051,0.006966405544020471,0.0810720959015786,0.08131278937149948,0.4126604890374502,0.08124365646601725,118.78680169930587
HD103095,J,2018-05-09T22:18:41.500,2,602.1801531770784,613.8457190264569,23.38942934112106,10.000456149590036,90.0,"[45, 45, 45, 45]","[46, 46, 46, 46]","[[64.242, 237.893], [63.762, 237.361], [60.767, 239.816], [62.451, 241.101]]","[[65.456, 232.614], [67.579, 236.394], [62.85, 235.732], [64.562, 238.54]]",0.0203930175891036,-0.0004078603574360504,-0.2376628820243773,0.004753266589895131,0.0815472465553148,0.08089289858661472,0.23853620408341072,0.08089770037729645,132.5478316150079
HD103095,J,2018-05-09T22:19:39.000,3,605.5837568721495,614.2509223349516,14.53688245498654,19.491223297897704,90.0,"[44, 44, 44, 44]","[45, 45, 45, 45]","[[66.152, 233.811], [63.748, 232.315], [62.837, 236.349], [61.547, 235.738]]","[[63.752, 237.323], [65.12, 233.995], [60.93, 237.048], [63.115, 233.832]]",0.07563998072819667,-0.0015127999030753435,0.022869521707676324,-0.00045739044212766793,0.08149608229337334,0.08042524633693417,0.07902165341031432,0.08140693260669911,81.5887326893262
HD103095,J,2018-05-09T22:20:38.000,4,601.9312097531963,610.9729252220143,23.500138932871437,18.43585328484062,90.0,"[50, 50, 50, 50]","[48, 48, 48, 48]","[[66.77, 231.315], [62.777, 234.902], [65.677, 232.752], [59.451, 237.239]]","[[61.627, 228.713], [60.875, 231.178], [58.971, 231.855], [58.635, 234.517]]",-0.25074109911373055,0.0050148324918931515,-0.05768248930077002,0.0011536499139655338,0.08120834925128449,0.08093806258530002,0.2572904358049383,0.08119478554867819,173.522311645151
HD103095,J,2018-05-09T22:21:36.000,5,605.4084731654011,608.2966216969421,18.944155537200913,11.193384641469038,90.0,"[44, 44, 44, 44]","[43, 43, 43, 43]","[[66.338, 231.093], [63.466, 230.32], [63.754, 232.369], [61.88, 232.669]]","[[60.286, 230.952], [61.102, 230.061], [57.889, 233.272], [60.916, 232.281]]",0.35950435888521753,-0.007190118153651334,0.24172690871634858,-0.004834547590734875,0.08122604800435787,0.08170821740142538,0.43321505335691324,0.08137647566646769,73.0417665936427
HD103095,J,2018-05-09T22:22:33.500,6,606.7425520894342,617.2020338242464,10.24557116848382,8.737097576316728,90.0,"[44, 44, 44, 44]","[44, 44, 44, 44]","[[58.486, 228.025], [59.955, 226.839], [57.901, 231.165], [58.076, 230.257]]","[[60.004, 225.068], [65.503, 228.679], [58.735, 228.169], [64.51, 231.715]]",0.08926375016541671,-0.0017852754774786686,0.1325804523198767,-0.002651610600027904,0.08179358269096494,0.08038425922593928,0.15982988904124606,0.08082648340310969,61.97579449014178
HD103095,J,2018-05-09T22:23:31.500,7,612.9213215554912,595.7650678395494,20.346319490118276,34.9052372056949,90.0,"[45, 45, 45, 45]","[48, 48, 48, 48]","[[57.798, 230.313], [60.977, 228.765], [55.305, 230.49], [58.865, 232.352]]","[[58.427, 232.137], [61.36, 232.236], [55.681, 233.376], [60.864, 234.624]]",0.3277104669118067,-0.006554232801178672,0.09352001776481149,-0.0018704009005801397,0.07987554135543125,0.08138167845259697,0.34079340346650644,0.07998994918605146,82.03631793947424
HD103095,J,2018-05-09T22:24:30.000,8,617.4023387118582,611.8357055574909,5.834486565958969,11.908801675459927,90.0,"[48, 48, 48, 48]","[44, 44, 44, 44]","[[62.093, 229.677], [58.735, 225.505], [59.766, 232.157], [56.996, 229.37]]","[[62.572, 225.373], [59.159, 226.554], [61.012, 228.958], [56.85, 228.663]]",0.3110716811352573,-0.006221453690178449,0.30430075610759366,-0.006086033907543223,0.08055450743205292,0.0807375631590251,0.4351603623630815,0.08064407329765438,67.81519917821994
HD103095,J,2018-05-09T22:25:28.000,9,620.4005571133433,612.9215899880046,8.49762589387899,6.2237236746243525,90.0,"[44, 44, 44, 44]","[46, 46, 46, 46]","[[57.586, 226.06], [61.391, 226.354], [54.012, 229.735], [61.166, 228.95]]","[[58.79, 223.894], [57.205, 227.654], [57.331, 228.451], [57.197, 231.214]]",-0.15746011918801925,0.003149204986442416,-0.05501834585640941,0.0011003670281559792,0.08014243010364483,0.08118167397587396,0.16679540615820543,0.0802561569728662,170.37000400962026
HD103095,J,2018-05-09T22:26:26.000,10,608.4298384788218,615.9997667867859,5.592370588996005,22.94819117405973,90.0,"[45, 45, 45, 45]","[45, 45, 45, 45]","[[57.39, 227.277], [60.062, 225.259], [56.123, 230.845], [56.813, 226.701]]","[[58.905, 226.662], [56.545, 221.939], [61.759, 229.952], [55.201, 226.009]]",0.08270622320743685,-0.0016541248413067151,0.09730464004991991,-0.0019460934151982,0.08174880619952843,0.07979838874289212,0.12770478586365838,0.08062220226595657,65.18180322754904
