object,filt,midut,setid,snr_q,snr_u,dsnr_q,dsnr_u,pa,raps_q,raps_u,pos_q,pos_u,q,dtauq,u,dtauu,dq,du,pol,dpol,theta_p
Ceres,J,2021-11-07T12:35:46.892,1,461.25838867224803,465.0384642114335,31.939653172404235,25.777396857695976,0.0,"[34, 34, 34, 34]","[33, 33, 33, 33]","[[64.687, 241.035], [69.589, 241.487], [62.955, 243.549], [66.162, 241.997]]","[[68.195, 239.874], [69.857, 241.22], [66.048, 241.134], [67.48, 244.718]]",1.3898845160964104,-0.027799480495876834,-0.12232355217152778,0.0024464722636540186,0.10445050291097249,0.10471006480478548,1.3952569725682842,0.10445250041575432,92.51481730285089
Ceres,J,2021-11-07T12:37:27.404,2,479.5397594292146,479.09155830476124,18.556072179991702,17.51849967970702,0.0,"[34, 34, 34, 34]","[35, 35, 35, 35]","[[67.784, 237.238], [71.141, 243.587], [65.522, 240.143], [68.131, 247.928]]","[[65.411, 238.238], [68.379, 242.203], [62.861, 240.148], [67.033, 244.584]]",1.5074755008547462,-0.03015179413622203,-0.1157972972937057,0.0023159469810266698,0.1025623299795216,0.10250372379234944,1.5119164658597362,0.1025619862939123,92.19628539533566
Ceres,J,2021-11-07T12:39:01.346,3,472.0801427591705,484.9615861702477,22.949934914494747,13.171703373243588,0.0,"[37, 37, 37, 37]","[35, 35, 35, 35]","[[66.61, 238.175], [74.045, 241.768], [64.864, 239.035], [72.096, 244.723]]","[[67.43, 239.774], [65.408, 241.942], [65.335, 241.43], [61.551, 243.409]]",1.4614311189561902,-0.029230703510283004,0.033723865825485935,-0.0006744773420789739,0.10266463479550308,0.10160327210143594,1.4618201717652404,0.10266407284108733,89.33904092547719
Ceres,J,2021-11-07T12:40:36.122,4,475.0014327526925,481.9147925421736,20.81657949122922,22.01711749327916,0.0,"[37, 37, 37, 37]","[38, 38, 38, 38]","[[65.797, 240.604], [69.477, 240.345], [63.445, 243.375], [67.023, 241.875]]","[[66.452, 242.447], [73.66, 243.868], [64.383, 245.978], [71.904, 246.416]]",1.5016594519653048,-0.030035446820587397,-0.2592507079816547,0.005185025776000653,0.1028976548606563,0.10141506965554534,1.5238740234237633,0.1028550448831553,94.89757473113235
Ceres,J,2021-11-07T12:42:09.342,5,478.2715632045734,468.1253347778931,30.574884488337545,24.94459888222258,0.0,"[35, 35, 35, 35]","[36, 36, 36, 36]","[[65.754, 239.944], [67.727, 239.87], [64.094, 242.465], [65.635, 241.631]]","[[67.229, 240.543], [70.716, 241.636], [65.714, 242.635], [68.512, 242.744]]",1.5560039344110992,-0.031122590597263158,0.013870074945377281,-0.0002774015006865323,0.10189402383376449,0.10379087029949627,1.5560657514648315,0.1018941759435912,89.7446421274848
Ceres,J,2021-11-07T12:43:43.602,6,474.5646172416378,468.5963580691865,16.347045251569398,34.29419884186751,0.0,"[34, 34, 34, 34]","[38, 38, 38, 38]","[[68.039, 241.076], [68.622, 238.551], [65.725, 242.97], [65.723, 239.474]]","[[70.13, 244.662], [66.515, 238.076], [68.257, 248.062], [64.286, 240.419]]",1.4545456102785628,-0.02909296405698611,-0.020493324308365733,0.0004098664919052474,0.10359661179926778,0.10280455514450985,1.4546899699667433,0.10359645520454826,90.40359796855223
Ceres,J,2021-11-07T12:45:27.412,7,474.00529602127284,476.09077140692057,22.259986257585012,29.143113681852412,0.0,"[35, 35, 35, 35]","[33, 33, 33, 33]","[[65.015, 239.05], [68.576, 238.983], [62.361, 242.426], [66.37, 240.917]]","[[70.725, 240.784], [63.706, 240.466], [69.796, 244.611], [61.734, 243.902]]",1.7552363446218702,-0.03510833264432956,-0.158128114594752,0.0031625649278420424,0.10264865918700408,0.10213248327277666,1.7623447807131372,0.10264451394756133,92.57392159463465
Ceres,J,2021-11-07T12:47:01.343,8,478.22852037765784,478.0686010392063,25.198823436385965,24.6551308554142,0.0,"[35, 35, 35, 35]","[33, 33, 33, 33]","[[74.675, 242.81], [60.873, 238.359], [72.3, 245.619], [59.469, 239.77]]","[[71.49, 241.084], [64.035, 241.926], [68.045, 244.192], [63.004, 245.418]]",2.196926953192001,-0.043945610072747596,-0.2244247778178613,0.004488503092037502,0.10223314551730237,0.10192363432468596,2.2083601424043326,0.10222995378077768,92.916378770936
Ceres,J,2021-11-07T12:48:35.342,9,476.98328387269805,484.913392575054,20.57083929795914,17.06595648844859,0.0,"[35, 35, 35, 35]","[34, 34, 34, 34]","[[66.453, 238.393], [68.916, 239.692], [64.299, 239.988], [66.364, 241.074]]","[[74.489, 239.988], [63.973, 244.572], [73.713, 242.263], [62.879, 247.01]]",1.0678976439758834,-0.021358764825886098,-0.22860759584921908,0.004572159881916341,0.10250682243623027,0.10152976442538873,1.0920928581806597,0.10246420394186129,96.0415402932327
Ceres,J,2021-11-07T12:50:09.416,10,476.86705763277484,475.9128701521476,21.46030692354259,20.305723905143623,0.0,"[35, 35, 35, 35]","[35, 35, 35, 35]","[[68.553, 239.395], [67.345, 239.028], [66.095, 241.573], [65.745, 240.384]]","[[68.449, 239.227], [72.849, 240.952], [65.954, 240.722], [70.995, 243.193]]",1.4118657801284498,-0.028239192069539107,-0.18496428955839947,0.003699290009816214,0.10260947384112953,0.10306239410958454,1.4239300437555067,0.10261713265394236,93.73182117902724
