object,filt,midut,setid,snr_q,snr_u,dsnr_q,dsnr_u,pa,raps_q,raps_u,pos_q,pos_u,q,dtauq,u,dtauu,dq,du,pol,dpol,theta_p
Vesta,J,2020-01-10T13:18:56.323,1,280.25719986430494,278.26149988565004,11.747845084993116,10.987405895672339,0.0,"[23, 23, 23, 23]","[24, 24, 24, 24]","[[68.978, 240.549], [70.665, 243.747], [66.056, 242.031], [68.597, 245.124]]","[[67.652, 239.18], [69.479, 239.4], [67.0, 240.871], [68.558, 239.064]]",0.2966224589358312,-0.005932466577670161,0.056801993612109594,-0.001136039994421957,0.17519819638320422,0.17541566553712837,0.30201216800561037,0.17520589363787717,84.5796657628291
Vesta,J,2020-01-10T13:20:22.273,2,280.4976340436651,282.424895600311,10.996555229896956,7.615919276323211,0.0,"[23, 23, 23, 23]","[22, 22, 22, 22]","[[66.88, 244.778], [68.532, 236.623], [65.197, 247.466], [67.09, 239.834]]","[[69.139, 241.876], [71.814, 241.427], [67.147, 245.502], [69.086, 243.292]]",0.3637946194049287,-0.007275924486322513,-0.05960586925085056,0.0011921175261979887,0.175671420035119,0.17475119945265313,0.3686453373598077,0.17564742379545828,94.65247061227977
Vesta,J,2020-01-10T13:21:41.747,3,279.2974171448388,277.61752962851523,11.909348014026364,11.410269476291376,0.0,"[21, 21, 21, 21]","[22, 22, 22, 22]","[[65.879, 242.087], [70.168, 238.165], [64.273, 241.413], [68.929, 241.363]]","[[67.061, 240.764], [70.708, 241.024], [65.081, 241.63], [68.507, 242.692]]",0.009739454071232022,-0.00019478908204056196,0.14217074058264337,-0.0028434167274077305,0.1746732536761677,0.17662098129068707,0.1425039523782513,0.17661193327202004,46.95947182878631
Vesta,J,2020-01-10T13:23:00.833,4,275.39632862730645,277.1438079968292,11.559228257951531,12.735312713023006,0.0,"[25, 25, 25, 25]","[24, 24, 24, 24]","[[66.047, 241.283], [68.564, 241.428], [64.921, 241.499], [66.999, 244.995]]","[[68.441, 240.463], [69.843, 243.223], [66.93, 245.665], [67.739, 241.176]]",0.3174523602373579,-0.006349068532595714,0.10606079811654988,-0.0021212167577092725,0.17830056221869234,0.1761047579924702,0.3347012009500247,0.17808129510342235,80.76276597008466
Vesta,J,2020-01-10T13:24:20.103,5,278.79445757032806,280.99815507880174,3.8127542711817455,6.659157028540278,0.0,"[26, 26, 26, 26]","[22, 22, 22, 22]","[[67.279, 240.564], [70.51, 242.336], [65.303, 241.889], [68.831, 242.87]]","[[68.899, 239.544], [66.645, 241.46], [66.987, 240.227], [65.153, 243.067]]",0.07650129820199499,-0.0015300262625200622,-0.051588849602970534,0.001031777083592147,0.17823127359712845,0.17599176902930025,0.0922705696847509,0.17753424565095843,106.99692987452883
Vesta,J,2020-01-10T13:25:39.624,6,282.0156439307218,276.9953128001897,8.538512886401236,4.4587744642825555,0.0,"[22, 22, 22, 22]","[23, 23, 23, 23]","[[69.48, 241.042], [65.728, 242.274], [67.304, 243.022], [63.31, 241.527]]","[[69.621, 238.55], [70.935, 243.756], [68.401, 240.265], [68.365, 244.93]]",-0.07404027335929235,0.0014808057377766056,0.015907476944910005,-0.00031814954158180966,0.17497366860792796,0.17842618127252366,0.07572984815692937,0.17512744036875905,6.062804606625576
Vesta,J,2020-01-10T13:26:59.184,7,281.374272957963,280.61325658942485,8.186165299483093,9.177028625042453,0.0,"[23, 23, 23, 23]","[23, 23, 23, 23]","[[69.633, 240.31], [69.355, 243.732], [67.727, 240.089], [68.026, 242.988]]","[[71.024, 238.407], [68.855, 237.163], [68.118, 241.831], [66.097, 240.007]]",0.1750516520096776,-0.003501036616281508,0.12714557114898523,-0.002542912793270952,0.17584346316129362,0.17545669330308522,0.216354055044316,0.17570998445204558,72.00395271523618
Vesta,J,2020-01-10T13:28:18.819,8,278.4459688008916,277.02155934658856,9.26085656862847,5.617093003751052,0.0,"[22, 22, 22, 22]","[24, 24, 24, 24]","[[69.241, 242.118], [67.024, 240.446], [68.664, 244.765], [64.134, 241.887]]","[[69.152, 240.551], [66.395, 241.486], [66.69, 239.402], [64.296, 243.396]]",-0.10154682355974325,0.0020309371692794945,0.19997269355964417,-0.003999459202354885,0.17711744638809812,0.17878198827758324,0.22427847766687956,0.17844201962407222,31.539191324750576
Vesta,J,2020-01-10T13:29:38.076,9,281.1728791822582,279.83673673473436,7.052675057629415,8.20863034712994,0.0,"[23, 23, 23, 23]","[23, 23, 23, 23]","[[68.967, 241.018], [71.165, 243.135], [66.774, 245.678], [70.016, 244.586]]","[[70.376, 239.786], [66.809, 246.129], [69.71, 240.073], [65.015, 245.335]]",0.027716076388590645,-0.0005543215419658655,-0.037919916229837265,0.0007583983609472942,0.17557362703434928,0.17608395736623175,0.04696914878147215,0.17590642452899438,116.91826361327409
Vesta,J,2020-01-10T13:30:57.784,10,272.7610017884568,283.155334101961,12.924054572642945,9.352798415381358,0.0,"[24, 24, 24, 24]","[24, 24, 24, 24]","[[68.487, 240.016], [68.563, 238.67], [64.945, 243.301], [66.918, 242.232]]","[[66.09, 241.195], [70.075, 241.891], [64.966, 242.365], [67.937, 244.123]]",0.127941441388513,-0.002558830223955044,0.40593374830145057,-0.00811871956024296,0.17802771166835893,0.17412072291522923,0.4256186326215474,0.17447735806539452,53.74685593929494
